,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
10,"{'n_estimators': 100, 'max_depth': 2, 'criterion': 'entropy'}",0.8102420242024204,12.0,0.293681619573717,17.0,0.854083342561078,21.0,0.8200032668092183,0.8166892921933433,0.8852959750831056
11,"{'n_estimators': 100, 'max_depth': 2, 'criterion': 'gini'}",0.8025620339811759,20.0,0.2875734435210511,24.0,0.8484236672870302,24.0,0.8308832264195771,0.8265504464031703,0.8865817957671934
12,"{'n_estimators': 100, 'max_depth': 20, 'criterion': 'entropy'}",0.8050391150226133,16.0,0.29665607462224935,13.0,0.8706050405502713,4.0,0.9806545497742931,0.9802529190689386,0.9988102956993299
13,"{'n_estimators': 100, 'max_depth': 20, 'criterion': 'gini'}",0.7981029214032516,24.0,0.28434256366198774,25.0,0.8631107374683991,12.0,0.9831091114278927,0.9827954966305811,0.9985214818301367
14,"{'n_estimators': 100, 'max_depth': None, 'criterion': 'entropy'}",0.8042965407651878,18.0,0.2972914079926644,12.0,0.8713380561577873,2.0,0.9997267759562842,0.9997260273972604,0.9999985069724386
15,"{'n_estimators': 100, 'max_depth': None, 'criterion': 'gini'}",0.8033039970663733,19.0,0.2958741578170215,14.0,0.8608823941755771,14.0,1.0,1.0,1.0
16,"{'n_estimators': 200, 'max_depth': 10, 'criterion': 'entropy'}",0.8082544921158782,15.0,0.295592966454542,15.0,0.8639395621580878,10.0,0.9602340223330957,0.9585629885155693,0.9848176002061395
17,"{'n_estimators': 200, 'max_depth': 10, 'criterion': 'gini'}",0.7991046326854907,22.0,0.2902675272871292,20.0,0.8699546658714616,5.0,0.959963768115942,0.9582752043187677,0.9808810487937212
18,"{'n_estimators': 200, 'max_depth': 2, 'criterion': 'entropy'}",0.8193918836328077,2.0,0.2994950902318505,9.0,0.8552476143851797,19.0,0.8363284034212402,0.8298415460596947,0.8930365547336283
19,"{'n_estimators': 200, 'max_depth': 2, 'criterion': 'gini'}",0.8166654443222099,4.0,0.3011647167777748,5.0,0.8570545103920593,18.0,0.8338872059871705,0.8294572421295936,0.8921326135091844
20,"{'n_estimators': 200, 'max_depth': 20, 'criterion': 'entropy'}",0.810975430876421,10.0,0.2991541517124151,10.0,0.874411073196413,1.0,0.9822968638631504,0.9819711330947436,0.9989705068704386
21,"{'n_estimators': 200, 'max_depth': 20, 'criterion': 'gini'}",0.7889713971397139,32.0,0.2836618472236372,26.0,0.8710958246236375,3.0,0.9822983487764315,0.9819679416242041,0.9983826666929991
22,"{'n_estimators': 200, 'max_depth': None, 'criterion': 'entropy'}",0.8169196919691968,3.0,0.3063149221191118,1.0,0.8624977877696445,13.0,0.9997267759562842,0.9997260273972604,0.9999985069724386
23,"{'n_estimators': 200, 'max_depth': None, 'criterion': 'gini'}",0.7961251680723629,26.0,0.29735855267378686,11.0,0.8686354100291661,6.0,1.0,1.0,1.0
24,"{'n_estimators': 50, 'max_depth': 10, 'criterion': 'entropy'}",0.8104938271604938,11.0,0.301152740726578,6.0,0.8665309305905238,7.0,0.9588738417676408,0.9570885835393703,0.982566248088346
25,"{'n_estimators': 50, 'max_depth': 10, 'criterion': 'gini'}",0.8084995721794401,14.0,0.29960091442608616,8.0,0.8608432984880745,15.0,0.9586035875504871,0.9568009637363695,0.9812002774988582
26,"{'n_estimators': 50, 'max_depth': 2, 'criterion': 'entropy'}",0.8151729617406185,5.0,0.3009474836343851,7.0,0.8495008996241555,23.0,0.8284435138987885,0.8228412116030619,0.886425129037165
27,"{'n_estimators': 50, 'max_depth': 2, 'criterion': 'gini'}",0.8149492727050485,6.0,0.29411370757829863,16.0,0.8534361635959321,22.0,0.8246213471133285,0.8190144383354824,0.8848917047522755
28,"{'n_estimators': 50, 'max_depth': 20, 'criterion': 'entropy'}",0.8045465102065762,17.0,0.29232675317383344,19.0,0.8638585919368291,11.0,0.9817519006889996,0.9813889789221946,0.9984102614196712
29,"{'n_estimators': 50, 'max_depth': 20, 'criterion': 'gini'}",0.7953905390539054,28.0,0.2888627953020985,22.0,0.8643732410623628,9.0,0.9822953789498692,0.9819413320839402,0.9981566125919038
30,"{'n_estimators': 50, 'max_depth': None, 'criterion': 'entropy'}",0.8117277838895,9.0,0.3012991424494281,4.0,0.8590359775192715,17.0,0.9994550368258495,0.9994535478332276,0.9999955694706995
31,"{'n_estimators': 50, 'max_depth': None, 'criterion': 'gini'}",0.7926818237379293,29.0,0.28875484195759654,23.0,0.8551481522493679,20.0,0.9997267759562842,0.9997260273972604,1.0
