,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
15,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 0.01}",0.8434097298618749,33.0,0.32997269688100117,40.0,0.8511230327096024,75.0,0.9063346400570207,0.901871325940481,0.9526606047930786
16,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 0.05}",0.8621886077496639,3.0,0.3758868246370427,1.0,0.8632161895437026,60.0,0.9286528866714183,0.9259354491136632,0.9761660635216337
17,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 0.1}",0.8584855152181886,8.0,0.36770050492326656,3.0,0.8745475491110282,28.0,0.9441642908054171,0.942300210180445,0.984833384289249
18,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 0.5}",0.8369594181640385,44.0,0.32583222790008,44.0,0.8770877456522754,20.0,0.9765740080779283,0.9761012708235797,0.9985976505345038
19,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 1}",0.8117228945116735,62.0,0.2963356387289885,64.0,0.8693537510943781,47.0,0.988010810168686,0.9878812380095352,0.9995165908295454
20,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.01}",0.8468451289573402,28.0,0.3469401628693674,21.0,0.8689034614403311,49.0,0.9430728795438347,0.9410878886348584,0.9827056661958832
21,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.05}",0.8537782667155603,16.0,0.3563214402901015,12.0,0.8787802872386443,15.0,0.9760334996436208,0.9754133868516218,0.9981098229620695
22,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.1}",0.838685979709082,42.0,0.3277348176306059,41.0,0.8751705408623959,26.0,0.9841960679496319,0.9839484411867334,0.9994640435446003
23,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.5}",0.8193955506661776,55.0,0.3037161096587433,59.0,0.8713560057399811,43.0,0.9926422546923261,0.9925905355116443,0.9998603837099884
24,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 1}",0.8090031780955874,64.0,0.29503243913287674,66.0,0.873937810505512,32.0,0.9948250772154907,0.9948079620421602,0.999906619011005
25,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.01}",0.8399346045715683,40.0,0.3268594227497316,42.0,0.8533190295197169,73.0,0.9438970064148254,0.9419356981855238,0.9838415849459865
26,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.05}",0.8490783522796725,22.0,0.34728663465557374,19.0,0.8800511516549069,13.0,0.9771278807317654,0.9766291566451653,0.9988487745422404
27,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.1}",0.8438895000611172,32.0,0.3411740339636039,31.0,0.8813955960022174,10.0,0.9885602280826798,0.9884462901127788,0.9996174045874244
28,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.5}",0.8273071751619607,51.0,0.3213848187799167,48.0,0.8859379136296054,3.0,0.9931901876930389,0.993142946909724,0.9998695522733504
29,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 1}",0.8013305219410831,76.0,0.29050257474520824,74.0,0.8643989621863215,57.0,0.9953685554763603,0.9953468832741412,0.999939109559209
30,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.01}",0.8597115267082263,5.0,0.36156368718589327,6.0,0.8576274408193978,69.0,0.9433446186742694,0.941325324577708,0.9867030068851855
31,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.05}",0.8485888033247768,23.0,0.3459870303903959,23.0,0.8730279249360209,37.0,0.9820177001663103,0.9816861947934375,0.9989694063270838
32,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.1}",0.8414093631585381,37.0,0.3427202942525539,29.0,0.887244329955655,2.0,0.9858354122119266,0.9856499587448434,0.9996029598456447
33,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.5}",0.7968787434298986,79.0,0.2752642155582665,79.0,0.8605749872430477,64.0,0.9948250772154907,0.9948108179702846,0.9999109200646167
34,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 1}",0.8092488693313775,63.0,0.2957669785169956,65.0,0.8624346400467282,61.0,0.9937396056070325,0.9936955123010627,0.9998755081991344
35,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.01}",0.8485820804302652,24.0,0.3447229618403573,25.0,0.8755658533947738,25.0,0.9428130197196485,0.9409444962898214,0.9832053408379418
36,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.05}",0.8468628529519618,27.0,0.34711505960198813,20.0,0.8764557252813004,22.0,0.9795750178189593,0.9791758851850625,0.9986680494123398
37,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.1}",0.8411630607505195,38.0,0.34446555729506056,26.0,0.8739886173341725,30.0,0.9866595390829176,0.986482760550027,0.9997170651914257
38,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.5}",0.8166733895611783,58.0,0.31229254106819665,54.0,0.8731079650977558,35.0,0.9950997861724877,0.9950878539002292,0.9998963296626868
39,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 1}",0.8025730350812859,73.0,0.2925624183564036,70.0,0.8693758466860416,46.0,0.9948265621287717,0.9947912863865647,0.9999197811232179
40,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.01}",0.8565034836817015,11.0,0.35633963506643446,11.0,0.8718155296142609,42.0,0.9591470658113567,0.9578278876293307,0.9901460257246816
41,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.05}",0.8508177484415107,20.0,0.3568517149771403,10.0,0.8794832641090597,14.0,0.9831120812544547,0.9827926250116222,0.999512504231068
42,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.1}",0.8292977631096443,50.0,0.3185276092997582,50.0,0.868976655263117,48.0,0.9915523283440247,0.9914915184216732,0.9997923680050741
43,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.5}",0.8124642464246424,61.0,0.30229364576557705,61.0,0.8784521259752269,17.0,0.9942845687811832,0.9942510010891056,0.9999140679643503
44,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 1}",0.7820437599315486,80.0,0.26956239344425,80.0,0.8568564781357495,70.0,0.9964599667379426,0.9964532825386243,0.9999510699641606
45,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.01}",0.8555158293607139,12.0,0.34960774503112646,18.0,0.8648897122627336,55.0,0.9632320622475646,0.9622455660917792,0.9931701997071831
46,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.05}",0.8421549932771055,36.0,0.33828970854357954,32.0,0.8783086466881137,18.0,0.9850231646471845,0.984796320251826,0.9996103278766846
47,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.1}",0.8297891455812249,49.0,0.3219814204148031,47.0,0.8813473939877843,11.0,0.9937351508671893,0.9936999338346089,0.9998458742303642
48,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.5}",0.8003520352035203,77.0,0.2855622668418064,77.0,0.8737413931045112,33.0,0.9959120337372298,0.9958978269284493,0.9999332669246529
49,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 1}",0.8030668622417798,72.0,0.29269213666128324,69.0,0.8784720740926376,16.0,0.995640294606795,0.9956312830705013,0.999925753233463
50,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.01}",0.8639206698447621,2.0,0.3647991768245809,5.0,0.877245148310902,19.0,0.9615971727251129,0.9604551625955284,0.9932179077941597
51,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.05}",0.8448740985209632,31.0,0.3416081130076071,30.0,0.8757746618760102,24.0,0.9863788904727964,0.9861858700514826,0.9995698057345355
52,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.1}",0.8206405084952941,52.0,0.31261106294416946,53.0,0.8769319295181628,21.0,0.9921002613447374,0.9920470989246452,0.999838328170252
53,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.5}",0.8127239946216844,60.0,0.30499291410606805,57.0,0.8623818193032763,62.0,0.9940098598241862,0.9939785583754658,0.9998916887353924
54,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 1}",0.8045532331010878,71.0,0.2912764083110065,72.0,0.8718788869850596,40.0,0.9945488833452124,0.9945203585379707,0.99988118898908
55,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.01}",0.8550152793057082,13.0,0.3541158249656685,14.0,0.8743428291682209,29.0,0.9610477548111191,0.9599468620045393,0.9935452531167867
56,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.05}",0.8352249113800267,46.0,0.32453671877662754,45.0,0.8800642437199532,12.0,0.9861101211689236,0.9859228148379329,0.9995785049485256
57,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.1}",0.8201301796846352,53.0,0.3045095371866197,58.0,0.8824969718427514,8.0,0.9921017462580185,0.9920637198490967,0.9998769850422345
58,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.5}",0.808512406796235,66.0,0.300709238988635,63.0,0.8719112868915516,39.0,0.995643264433357,0.9956238628882229,0.9999214359953902
59,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 1}",0.8065279305708349,68.0,0.29434299151568055,67.0,0.863398852748508,59.0,0.995641779520076,0.9956283542423661,0.9999509890418551
60,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.01}",0.8471005989487838,26.0,0.3376745228995466,34.0,0.8594670281352315,66.0,0.934638572107389,0.9320681854824506,0.9759397504250613
61,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.05}",0.8594780589170028,6.0,0.3604772354057894,8.0,0.8696195166151208,45.0,0.9635023164647187,0.9623666580424217,0.9928590430791934
62,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.8582373792934849,9.0,0.3674785233055004,4.0,0.885670877270349,4.0,0.9768531717747683,0.9762987721083553,0.9981257809730121
63,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.5}",0.8171586603104753,57.0,0.3034487454850012,60.0,0.8708118108331779,44.0,0.9945488833452127,0.9945218968539885,0.9998800034662793
64,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 1}",0.8060322698936562,69.0,0.28979058307168504,75.0,0.8678896973688301,50.0,0.9945488833452126,0.9945173144693233,0.9999345171852976
65,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.01}",0.8428908446400196,35.0,0.3314018922797534,39.0,0.8507763973395601,76.0,0.9204635899263482,0.9171700527399196,0.9722430625161967
66,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.05}",0.8508244713360223,19.0,0.3516065115477921,17.0,0.8824511738986281,9.0,0.9697686505108102,0.9689404331443381,0.9954691021685816
67,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.1}",0.8456246180173574,30.0,0.3349708604853415,37.0,0.8730688564590328,36.0,0.9790270848182466,0.9786696519902571,0.9986919378533206
68,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.5}",0.8015914924825814,75.0,0.29111069287070473,73.0,0.8745479052695926,27.0,0.9934589569969114,0.993412345353722,0.9999020266370934
69,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 1}",0.8085062950739518,67.0,0.301924092274231,62.0,0.8650600021952318,54.0,0.9950983012592065,0.9950849166429734,0.9999109362490778
70,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.01}",0.8678859552621928,1.0,0.37126999323792015,2.0,0.8422823247894131,80.0,0.9275495961035878,0.924627886528059,0.9774467333135541
71,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.05}",0.8597133602249112,4.0,0.36020587646359636,9.0,0.8590112204517902,68.0,0.971125861249703,0.9703327730209829,0.9954083331332988
72,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.1}",0.8379397384182863,43.0,0.33795022352941084,33.0,0.884370650008807,5.0,0.9795675932525538,0.9791585176381904,0.9988337512170009
73,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.5}",0.8151955751130668,59.0,0.3091403931746474,55.0,0.8828896698474864,7.0,0.992918448562604,0.9928614352781902,0.9998736914823512
74,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 1}",0.7991089108910892,78.0,0.29131720205811656,71.0,0.8723000493441504,38.0,0.9950983012592065,0.9950773859080855,0.9999081444074885
75,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.01}",0.846352524141303,29.0,0.33703885769920106,36.0,0.8550050647366758,71.0,0.9302744119743407,0.9276857745467693,0.9757824645842714
76,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.05}",0.8483504461557267,25.0,0.3430190352984157,27.0,0.8762874622148142,23.0,0.9708526372059871,0.9700651145764143,0.9952369829076144
77,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.1}",0.8592201442366457,7.0,0.3612842247524664,7.0,0.884042261289579,6.0,0.9782118674269423,0.9777771268073414,0.9989191127393721
78,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.5}",0.8171696614105854,56.0,0.30887625435897187,56.0,0.8718162419313897,41.0,0.9923794250415776,0.9923256908961953,0.9998609016127435
79,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 1}",0.802324287984354,74.0,0.2848914413886653,78.0,0.8670799344473972,52.0,0.9950968163459255,0.995090823925243,0.9999258503402297
