,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
15,"{'n_estimators': 100, 'max_depth': None, 'criterion': 'gini'}",0.8211282239335043,30.0,0.3214504061794912,25.0,0.8937089648672242,8.0,0.9901951176051318,0.9901517447469177,0.999376893617228
16,"{'n_estimators': 200, 'max_depth': 10, 'criterion': 'entropy'}",0.8631823737929348,1.0,0.37123267963633805,1.0,0.885725574321874,17.0,0.9594202898550724,0.9576794468361343,0.9882620595067726
17,"{'n_estimators': 200, 'max_depth': 10, 'criterion': 'gini'}",0.8495782911624495,6.0,0.3529943455274839,5.0,0.893005856865701,10.0,0.9596920289855072,0.9579823991899461,0.98824596399406
18,"{'n_estimators': 200, 'max_depth': 2, 'criterion': 'entropy'}",0.8510567167827894,5.0,0.36012217487938275,3.0,0.885128732703645,19.0,0.8532207769066288,0.8499686552979633,0.9035814082415179
19,"{'n_estimators': 200, 'max_depth': 2, 'criterion': 'gini'}",0.8406637330399706,11.0,0.34379013324030616,12.0,0.8835231156621701,21.0,0.8581254454739844,0.8552147337679221,0.9035206231540718
20,"{'n_estimators': 200, 'max_depth': 20, 'criterion': 'entropy'}",0.8389377826671556,14.0,0.3447515143996593,11.0,0.8948877153464194,4.0,0.9874717866476598,0.98732912078595,0.9995303032134355
21,"{'n_estimators': 200, 'max_depth': 20, 'criterion': 'gini'}",0.8290410707737441,24.0,0.3276513730344351,21.0,0.8945243583317792,6.0,0.9880182347350914,0.9879086036800478,0.9993779982177232
22,"{'n_estimators': 200, 'max_depth': None, 'criterion': 'entropy'}",0.8315230411930082,22.0,0.3313339940294013,19.0,0.8954825762373597,3.0,0.9912850439534333,0.9912414407948699,0.9994716543425568
23,"{'n_estimators': 200, 'max_depth': None, 'criterion': 'gini'}",0.8216238846106834,29.0,0.3167555936885754,28.0,0.8896042803136268,14.0,0.9915523283440247,0.9915319061761843,0.9995333418790816
24,"{'n_estimators': 50, 'max_depth': 10, 'criterion': 'entropy'}",0.856255347756998,2.0,0.36237566116728137,2.0,0.8844726967225641,20.0,0.957241922071751,0.9553256481987216,0.9880233288713963
25,"{'n_estimators': 50, 'max_depth': 10, 'criterion': 'gini'}",0.8468518518518519,8.0,0.3499649335356433,7.0,0.8858605924147291,16.0,0.960235507246377,0.9585730654566589,0.9878930915868404
26,"{'n_estimators': 50, 'max_depth': 2, 'criterion': 'entropy'}",0.8431420364258647,10.0,0.34199761440461246,14.0,0.8811547413446993,26.0,0.8608428367783321,0.8576629191166963,0.9051645071797549
27,"{'n_estimators': 50, 'max_depth': 2, 'criterion': 'gini'}",0.8374544676689892,15.0,0.34615886194576817,10.0,0.8832759561886112,22.0,0.8507766096459966,0.8486754008745218,0.9003918319330344
28,"{'n_estimators': 50, 'max_depth': 20, 'criterion': 'entropy'}",0.8391834739029459,13.0,0.3365423556181625,17.0,0.8912529763523664,12.0,0.9885557733428367,0.9883984426557697,0.9990905074612992
29,"{'n_estimators': 50, 'max_depth': 20, 'criterion': 'gini'}",0.8325088619973109,20.0,0.32875272099056674,20.0,0.893696339855568,9.0,0.9866565692563555,0.9864857460752839,0.9992370021913779
30,"{'n_estimators': 50, 'max_depth': None, 'criterion': 'entropy'}",0.8263262437354847,26.0,0.3224967605594605,23.0,0.8906355115343569,13.0,0.9921032311712995,0.9920725965537163,0.9995643879531079
31,"{'n_estimators': 50, 'max_depth': None, 'criterion': 'gini'}",0.8159332599926659,32.0,0.3077444208627347,32.0,0.8856814916050189,18.0,0.9918255523877406,0.9918252924539296,0.9994375898444858
