,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
22,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.1}",0.8191333577802224,24.0,0.30702852827416505,24.0,0.8730699848341208,10.0,0.9923734853884533,0.9923060165213317,0.9999422250900206
23,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.5}",0.8085166850018334,39.0,0.2927500353742922,36.0,0.8640420767346864,30.0,0.9994550368258495,0.9994535478332278,0.9999985069724386
24,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 1}",0.7694016623884611,77.0,0.2510667889958874,79.0,0.8310421037703593,75.0,0.9989130434782609,0.9989100696385085,0.9999911389413988
25,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.01}",0.8008440288473292,46.0,0.2857716375234728,42.0,0.8453320272027437,57.0,0.9526104775481112,0.9510029570921414,0.9846779393757853
26,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.05}",0.8352175773132868,6.0,0.33163441901937796,5.0,0.8636674991063658,32.0,0.9847469707769065,0.9844901798300635,0.9997894952411794
27,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.1}",0.8228517296174062,16.0,0.30799485483217703,21.0,0.8651844278086015,27.0,0.9940068899976241,0.9939680166171367,0.9999776369555029
28,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.5}",0.7882159882654933,60.0,0.2802636717704876,49.0,0.8553742012334743,36.0,0.998638334521264,0.9986346161024227,0.9999970301293384
29,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 1}",0.7760933871164895,71.0,0.2618870249056808,68.0,0.8442117182967073,58.0,0.9997282608695652,0.9997275204359675,0.9999985231569
30,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.01}",0.8107266837794891,38.0,0.2939335516730111,35.0,0.8489404776474885,49.0,0.9523357685911144,0.950704285597021,0.9852423605057151
31,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.05}",0.8414099743307663,3.0,0.3360634322318988,3.0,0.8655758064077459,26.0,0.9866580541696365,0.986469276336539,0.9998932626852589
32,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.1}",0.8334922381127002,8.0,0.3239784392022954,9.0,0.8682031768048819,20.0,0.995641779520076,0.9956118313609712,0.9999925996000381
33,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.5}",0.789957829116245,57.0,0.27856559168597794,51.0,0.8641852889028762,28.0,0.9997282608695652,0.9997275204359675,0.9999985231569
34,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 1}",0.7859955995599559,64.0,0.2684040831532327,61.0,0.8482637010961913,51.0,0.9997282608695652,0.9997289972899729,0.9999985231569
35,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.01}",0.8137067595648453,33.0,0.28621979328620195,41.0,0.8475708917433378,54.0,0.9558847113328582,0.954626096819446,0.9854736139200634
36,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.05}",0.8320162571812736,11.0,0.3210233924722614,11.0,0.8684983480718221,19.0,0.9882884889522453,0.9881419050051063,0.9998382958013299
37,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.1}",0.8196400195575114,23.0,0.30486002846421345,28.0,0.869848953152845,16.0,0.9951012710857687,0.9950714710021756,0.999992615784499
38,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.5}",0.787208776433199,63.0,0.27501664559773203,54.0,0.8483300777202742,50.0,0.9994550368258495,0.9994535478332278,0.9999985069724386
39,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 1}",0.773612639041682,72.0,0.2597353965625528,70.0,0.852540831960504,42.0,0.9994565217391305,0.9994550408719347,0.9999970463137997
40,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.01}",0.8176640997433076,27.0,0.3107311882814818,19.0,0.8681333818680322,21.0,0.9621436208125447,0.9607473593607351,0.9901405876575533
41,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.05}",0.8243417675100844,15.0,0.31830442048533125,13.0,0.8707839114758175,15.0,0.9940143145640296,0.9939680661766254,0.9999970463137997
42,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.1}",0.8221036548099254,20.0,0.31584547371415805,14.0,0.8640848788996125,29.0,0.9983665953908293,0.9983606475790235,0.9999985231569
43,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.5}",0.783021635496883,67.0,0.2651474489014931,65.0,0.8457531118545113,56.0,0.9991832976954147,0.9991810682691951,0.999994044074216
44,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 1}",0.7728749541620829,73.0,0.25323831271110514,77.0,0.8319936218476729,69.0,0.9989100736516988,0.9989085887051621,0.9999955371017771
45,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.01}",0.8141963085197409,32.0,0.2960353047484104,34.0,0.8503229686334389,46.0,0.9708615466856736,0.9700279791141773,0.9960151254469839
46,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.05}",0.8260646620217577,14.0,0.31271080224454384,16.0,0.8669674773806934,24.0,0.9959179733903541,0.9958933599176891,0.9999793241965973
47,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.1}",0.8005763354113189,47.0,0.2902223683046734,37.0,0.8760079870176964,5.0,0.9983636255642672,0.9983576451170046,0.999995520917316
48,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.5}",0.7852518029580737,65.0,0.27417158135935427,55.0,0.8594971721009987,34.0,0.9991847826086957,0.999182561307902,0.9999955694706995
49,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 1}",0.7676848795990711,78.0,0.2535795209640902,76.0,0.8317412284621202,72.0,0.9994535519125683,0.9994520547945207,0.9999970139448774
50,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.01}",0.8226145947928126,18.0,0.3126843756883419,17.0,0.869452804457292,18.0,0.9705838679021144,0.969816179533629,0.9962874148049968
51,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.05}",0.8191321354357658,25.0,0.30481740001315527,29.0,0.86949033223766,17.0,0.9953744951294846,0.9953424534481605,0.9999970463137997
52,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.1}",0.8124593570468159,36.0,0.3057873270710119,26.0,0.8661325793780306,25.0,0.9991847826086957,0.9991810723485356,1.0
53,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.5}",0.7768365725461435,70.0,0.2628477073596468,67.0,0.84683897294231,55.0,0.998638334521264,0.9986375900083253,0.9999896297293764
54,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 1}",0.7669410829971886,79.0,0.2564104045259795,73.0,0.8319822069656844,70.0,0.9980933713471133,0.9980865931840789,0.9999791947209087
55,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.01}",0.8349908324165749,7.0,0.32814764481268865,7.0,0.8715935424566912,13.0,0.9714035400332621,0.9706096574367109,0.9966789805543603
56,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.05}",0.8203795379537955,21.0,0.30136268875520006,30.0,0.8676407708631212,23.0,0.9956447493466382,0.995617881970978,0.9999837223569757
57,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.1}",0.813204375993155,34.0,0.3005473874577262,31.0,0.8677318851278544,22.0,0.9989115585649799,0.9989070997457958,0.999992615784499
58,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.5}",0.785250580613617,66.0,0.27157319072917124,59.0,0.8547501062000084,39.0,0.9997282608695652,0.9997275204359675,1.0
59,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 1}",0.7592531475369759,80.0,0.25740048922107894,71.0,0.8315009088519002,73.0,0.9994565217391305,0.9994550408719347,0.9999970463137997
60,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.01}",0.8117369514729251,37.0,0.28490571554759286,43.0,0.8477276282235587,53.0,0.9338070206699929,0.9320515499609774,0.972646710120119
61,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.05}",0.822613372448356,19.0,0.3081605438518714,20.0,0.8734873468194392,8.0,0.9656851389878831,0.9644959856819095,0.993390439441405
62,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.8468536853685368,1.0,0.34373235653731044,1.0,0.8845894600700921,1.0,0.9798467569493943,0.9794161245202055,0.9993029907815144
63,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.5}",0.8047934237868232,40.0,0.29607473561659375,33.0,0.8573670978127979,35.0,0.9980933713471133,0.9980881518302894,0.9999925834155767
64,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 1}",0.7825394206087275,68.0,0.2675993337825672,62.0,0.8383047694164698,63.0,0.9989115585649799,0.9989085765998016,0.9999911227569378
65,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.01}",0.7983736707004032,49.0,0.28486718524634635,44.0,0.8510573230733763,43.0,0.93736041815158,0.9360103657313197,0.9761808076538943
66,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.05}",0.8325039726194842,9.0,0.325950693781779,8.0,0.8717450474532719,12.0,0.9760334996436206,0.9754773580538506,0.9974449239349028
67,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.1}",0.8295251191785844,12.0,0.32387459206659513,10.0,0.8743478202448299,7.0,0.9852934188643383,0.9850442063682265,0.9997473020423968
68,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.5}",0.7882214888155483,59.0,0.2698735459908568,60.0,0.854803897475548,38.0,0.9991818127821336,0.9991810682691951,0.9999985069724386
69,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 1}",0.7718830216354967,76.0,0.25402060303441715,75.0,0.8372488790718637,64.0,0.9991818127821336,0.999179575230488,0.9999985069724386
70,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.01}",0.8023212321232123,42.0,0.2810956925697206,48.0,0.8329583202202226,68.0,0.9338070206699929,0.9318882687758082,0.9763771024117702
71,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.05}",0.838685979709082,4.0,0.33290588188741727,4.0,0.873106336481775,9.0,0.9760364694701827,0.9754450368039838,0.9980901748939963
72,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.1}",0.8263237990465713,13.0,0.3129130296287322,15.0,0.8751664280404284,6.0,0.987201532430506,0.9870399556207492,0.9998233169723338
73,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.5}",0.8015780466935583,45.0,0.2830831910099143,45.0,0.8551852801608023,37.0,0.9994565217391305,0.9994535519125683,1.0
74,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 1}",0.7773255103288108,69.0,0.25572393539971067,74.0,0.8318231562642463,71.0,0.9983636255642672,0.9983561561576384,0.999988104332893
75,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.01}",0.814935826916025,31.0,0.28756631631511176,40.0,0.8337181828984314,67.0,0.9340936089332385,0.9320380252809384,0.9765403925112306
76,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.05}",0.8386810903312554,5.0,0.32887776892408566,6.0,0.8795405797354843,2.0,0.9771249109052033,0.9766167523304985,0.9982259554226282
77,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.1}",0.8322686713115756,10.0,0.3194810644069381,12.0,0.8780900446558084,4.0,0.9874747564742219,0.9873185535291489,0.9998920933469195
78,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.5}",0.7998539298374282,48.0,0.2778127029990864,53.0,0.850127197984013,47.0,0.9989100736516988,0.9989070956664552,0.9999970301293386
79,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 1}",0.7723805158293606,75.0,0.25140109721296067,78.0,0.820291540068486,77.0,0.9997282608695652,0.9997275204359675,0.9999985231569
