,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
26,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.05}",0.826564600904535,14.0,0.32497599736517097,8.0,0.8758224203111402,9.0,0.9964584818246616,0.996442818828658,0.9999586483931948
27,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.1}",0.8265627673878498,15.0,0.31968096278986025,12.0,0.8816147322723694,2.0,0.9989130434782609,0.9989085927845028,1.0
28,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.5}",0.7944077741107444,43.0,0.2806794651308828,47.0,0.8496329494591569,54.0,1.0,1.0,1.0
29,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 1}",0.7886969808091919,58.0,0.27173650241215536,59.0,0.8489400154508061,59.0,1.0,1.0,1.0
30,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.01}",0.7961428920669846,41.0,0.28059653328481493,48.0,0.8445925529834432,64.0,0.962685614160133,0.9617464239828243,0.9923510333514699
31,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.05}",0.8322546143503239,5.0,0.3274699784091115,5.0,0.8793973829468689,4.0,0.9956447493466382,0.9956238664310704,0.9999822778827978
32,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.1}",0.824828260603838,17.0,0.31402900309985726,19.0,0.8748408343564797,13.0,0.9989115585649799,0.9989085887051623,1.0
33,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.5}",0.7894444444444445,54.0,0.2781385629210139,50.0,0.8517615893996849,52.0,1.0,1.0,1.0
34,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 1}",0.7768390172350569,73.0,0.2595132900315652,75.0,0.8465113507734469,62.0,1.0,1.0,1.0
35,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.01}",0.7931597604204865,48.0,0.2843701374249443,39.0,0.8401311003486468,70.0,0.9629588382038488,0.9620486921832269,0.9926966308213752
36,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.05}",0.8342348123701259,3.0,0.3268256576180075,6.0,0.8756436627087736,11.0,0.9942786291280591,0.9942449876025548,0.9999792594587529
37,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.1}",0.8146828016134947,27.0,0.31112831478951175,21.0,0.881861839941046,1.0,0.9997267759562842,0.9997260273972604,1.0
38,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.5}",0.7936596993032637,45.0,0.28103221960833685,45.0,0.8567253227444155,41.0,1.0,1.0,1.0
39,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 1}",0.7963855274416332,40.0,0.28240574130827456,42.0,0.8536196589166563,47.0,1.0,1.0,1.0
40,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.01}",0.8094994499449945,31.0,0.2996508782294746,31.0,0.8703991420463962,20.0,0.9719425635542883,0.9711534504684975,0.9925392600011398
41,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.05}",0.8315028725094731,6.0,0.3266867475649332,7.0,0.8735909250150232,16.0,0.9978216322166787,0.9978126900682801,1.0
42,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.1}",0.8094878376726562,32.0,0.2986820721106207,32.0,0.8668649757553153,28.0,0.9997282608695652,0.9997275204359675,1.0
43,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.5}",0.7914356435643565,49.0,0.27970224521074205,49.0,0.8678062024690206,24.0,1.0,1.0,1.0
44,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 1}",0.7812877398850996,69.0,0.26257074803835867,69.0,0.849162046318745,58.0,1.0,1.0,1.0
45,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.01}",0.8149370492604817,25.0,0.3082693209748423,22.0,0.8652009511376353,33.0,0.9757617605131861,0.9752487568307389,0.9977801228224024
46,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.05}",0.8228511184451778,18.0,0.31922827335007026,13.0,0.8770703707804923,6.0,0.9989115585649799,0.9989085887051623,1.0
47,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.1}",0.8092488693313775,33.0,0.2968378394614849,33.0,0.8655868384192777,31.0,1.0,1.0,1.0
48,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.5}",0.7944041070773744,44.0,0.2763901599920965,55.0,0.8436114235593063,66.0,1.0,1.0,1.0
49,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 1}",0.7761025546999143,76.0,0.2624723832743361,70.0,0.8505292370565503,53.0,1.0,1.0,1.0
50,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.01}",0.8149339933993399,26.0,0.30408568701034105,27.0,0.8674017156158046,26.0,0.9792973390354003,0.9788667131228701,0.9977747009838346
51,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.05}",0.8213629140691847,19.0,0.31538961183412506,16.0,0.8761482973030377,7.0,0.9991847826086957,0.9991810723485356,0.9999970463137997
52,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.1}",0.8186450311697836,20.0,0.3112231755136981,20.0,0.871000133721352,18.0,1.0,1.0,1.0
53,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.5}",0.7971232123212321,39.0,0.2840115387994123,41.0,0.8604907395535456,40.0,1.0,1.0,1.0
54,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 1}",0.7763476347634765,74.0,0.26215492775169036,71.0,0.8493815840767335,57.0,1.0,1.0,1.0
55,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.01}",0.8305188852218555,7.0,0.3317776074867418,3.0,0.8760438829442787,8.0,0.9795705630791163,0.9791838901435954,0.9981335536155791
56,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.05}",0.8359687079819093,2.0,0.3348160743598326,2.0,0.8643446714793402,34.0,0.9994565217391305,0.9994550408719347,1.0
57,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.1}",0.8164173083975064,23.0,0.3063679441156439,23.0,0.8654883225320156,32.0,0.9994550368258495,0.9994535478332276,1.0
58,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.5}",0.7822717271727173,67.0,0.2641615150218188,67.0,0.8562588068299556,42.0,1.0,1.0,1.0
59,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 1}",0.769663244102188,80.0,0.25248185407908597,78.0,0.844045130794376,65.0,1.0,1.0,1.0
60,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.01}",0.7976292629262927,38.0,0.2847500034655692,38.0,0.8316616488781653,74.0,0.9463604775481113,0.9449317004221903,0.9822531775927074
61,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.05}",0.8287959907101822,10.0,0.32167836625421126,9.0,0.8756640746417691,10.0,0.9765740080779282,0.9760329673625424,0.9962351345857098
62,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.8332398239823983,4.0,0.32959341351291416,4.0,0.8797988335483236,3.0,0.9893784153005465,0.9892560566626107,0.9997451413947903
63,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.5}",0.8097433076640999,30.0,0.29234056858269003,35.0,0.8621047546520785,39.0,1.0,1.0,1.0
64,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 1}",0.7946473536242513,42.0,0.27734913100801417,53.0,0.8414399005087241,67.0,0.9997282608695652,0.9997275204359675,1.0
65,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.01}",0.7810548832661043,70.0,0.25628762276676226,77.0,0.8301893654614261,75.0,0.9482448325017818,0.9471125035230787,0.9859693396859116
66,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.05}",0.828533797824227,11.0,0.3151741018478133,18.0,0.8664767855847735,30.0,0.9825686029935854,0.9823065078119054,0.9992400489272046
67,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.1}",0.8391865297640877,1.0,0.33728140660891237,1.0,0.8743564959436776,14.0,0.994554822998337,0.9945219628701505,0.9999822455138755
68,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.5}",0.8132086541987533,29.0,0.30353205767855723,28.0,0.870869488284326,19.0,1.0,1.0,1.0
69,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 1}",0.7847646986920914,64.0,0.2662094814376347,65.0,0.8495627862219735,55.0,0.9997267759562842,0.9997260273972604,1.0
70,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.01}",0.7805402762498472,71.0,0.2643337525268908,66.0,0.8337909323324629,72.0,0.9490570800665242,0.9478642237525954,0.9845406335388687
71,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.05}",0.8169129690746854,22.0,0.305932755347736,24.0,0.8740822166143436,15.0,0.9817519006889999,0.9814386237621624,0.9987477099031642
72,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.1}",0.8292971519374159,9.0,0.31915268164294586,14.0,0.8683351837389657,22.0,0.9948280470420527,0.9947944711240518,0.9999792270898308
73,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.5}",0.7899358269160249,50.0,0.27789489482262586,51.0,0.8553149898721456,44.0,1.0,1.0,1.0
74,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 1}",0.7887269282483804,57.0,0.272651828372692,58.0,0.8532895695402836,48.0,1.0,1.0,1.0
75,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.01}",0.7864759809314265,61.0,0.26801818384109855,62.0,0.8286892174937316,76.0,0.9444464243288193,0.9432136045077255,0.9838426856657387
76,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.05}",0.8277967241168561,13.0,0.32167372092586344,10.0,0.8748480951344855,12.0,0.9809351983844143,0.9806073117390219,0.9990067603278983
77,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.1}",0.8263127979464613,16.0,0.31537944917515703,17.0,0.8683879324412533,21.0,0.9940098598241864,0.9939680372839194,0.9999024959864652
78,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.5}",0.793417063928615,46.0,0.28711598887754286,37.0,0.8665678909455427,29.0,1.0,1.0,1.0
79,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 1}",0.7896919691969198,53.0,0.2767064793889419,54.0,0.8545222149047828,45.0,1.0,1.0,1.0
