,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
13,"{'n_estimators': 100, 'max_depth': 20, 'criterion': 'gini'}",0.8013323554577682,20.0,0.2871154613694272,11.0,0.8628753919363111,6.0,0.9801184960798288,0.9796930554878143,0.9989738489837056
14,"{'n_estimators': 100, 'max_depth': None, 'criterion': 'entropy'}",0.812230778633419,9.0,0.29593699692593145,4.0,0.8644273358821335,2.0,0.9997282608695652,0.9997275204359675,0.9999985231569
15,"{'n_estimators': 100, 'max_depth': None, 'criterion': 'gini'}",0.7993582691602492,22.0,0.28761008018849854,10.0,0.860928268208121,9.0,1.0,1.0,1.0
16,"{'n_estimators': 200, 'max_depth': 10, 'criterion': 'entropy'}",0.8228596748563746,1.0,0.302386030545199,2.0,0.8632618175030565,5.0,0.9553338085055832,0.9532243998374403,0.981051213496605
17,"{'n_estimators': 200, 'max_depth': 10, 'criterion': 'gini'}",0.8050458379171251,15.0,0.2852036343915873,16.0,0.8549375354539661,14.0,0.9558743169398907,0.9538062521355904,0.9791359705650745
18,"{'n_estimators': 200, 'max_depth': 2, 'criterion': 'entropy'}",0.8050317809558735,16.0,0.2827940892893163,19.0,0.8367568031142504,22.0,0.8200077215490615,0.8130032327384006,0.877366258572349
19,"{'n_estimators': 200, 'max_depth': 2, 'criterion': 'gini'}",0.8020785967485636,19.0,0.27628750850373696,25.0,0.8381920055677299,21.0,0.8178085649798051,0.811806627411648,0.8723152330412812
20,"{'n_estimators': 200, 'max_depth': 20, 'criterion': 'entropy'}",0.817904290429043,3.0,0.31224383295859,1.0,0.8642904180071179,3.0,0.9790255999049655,0.9785444594308995,0.9990587978243681
21,"{'n_estimators': 200, 'max_depth': 20, 'criterion': 'gini'}",0.7988613861386138,26.0,0.27588790849693645,26.0,0.8589362021258132,11.0,0.9812084224281303,0.9808399456747054,0.9990666149631787
22,"{'n_estimators': 200, 'max_depth': None, 'criterion': 'entropy'}",0.8127117711771177,8.0,0.2985593146898237,3.0,0.8624928541640763,7.0,0.998638334521264,0.998634587612457,0.9999895973604543
23,"{'n_estimators': 200, 'max_depth': None, 'criterion': 'gini'}",0.803321721060995,18.0,0.29242165955614646,8.0,0.8638548247505595,4.0,0.9994550368258495,0.9994535478332278,0.9999970301293386
24,"{'n_estimators': 50, 'max_depth': 10, 'criterion': 'entropy'}",0.7978572301674614,28.0,0.2787919935419379,22.0,0.8547301783188797,15.0,0.9545156212877167,0.952320269982352,0.9792118681466435
25,"{'n_estimators': 50, 'max_depth': 10, 'criterion': 'gini'}",0.7988699425498106,24.0,0.28572649085731955,14.0,0.8529600718727984,17.0,0.9550590995485863,0.9529212300068384,0.977971489901376
26,"{'n_estimators': 50, 'max_depth': 2, 'criterion': 'entropy'}",0.8052878621195452,14.0,0.28267381523145285,20.0,0.8365260552654483,23.0,0.8129157757186979,0.8073717594863586,0.8703678514743519
27,"{'n_estimators': 50, 'max_depth': 2, 'criterion': 'gini'}",0.7988693313775823,25.0,0.2724393764194172,29.0,0.8324791792941066,28.0,0.8115466856735567,0.8043987735112875,0.8673985189572304
28,"{'n_estimators': 50, 'max_depth': 20, 'criterion': 'entropy'}",0.7993521574379661,23.0,0.2767658742849263,23.0,0.8545212168513512,16.0,0.9771234259919221,0.9765636067470596,0.9986389697723871
29,"{'n_estimators': 50, 'max_depth': 20, 'criterion': 'gini'}",0.8042947072485027,17.0,0.285720632730564,15.0,0.8587491743596916,12.0,0.9806634592539796,0.980274967870268,0.9986192771639713
30,"{'n_estimators': 50, 'max_depth': None, 'criterion': 'entropy'}",0.8057914680356925,12.0,0.2884952901712153,9.0,0.8567435054485785,13.0,0.9989115585649799,0.9989085887051623,0.9999615858949339
31,"{'n_estimators': 50, 'max_depth': None, 'criterion': 'gini'}",0.8067772888399952,11.0,0.29530949759025765,5.0,0.8512877042407476,18.0,0.9989100736516988,0.9989070671764896,0.9999955532862383
