,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
11,"{'n_estimators': 100, 'max_depth': 2, 'criterion': 'gini'}",0.8203783156093387,12.0,0.3066229646246101,14.0,0.8510594567869576,22.0,0.8208095747208363,0.814916663693569,0.8749148772756039
12,"{'n_estimators': 100, 'max_depth': 20, 'criterion': 'entropy'}",0.8186572546143502,15.0,0.30984613351707596,9.0,0.8797352624823864,2.0,0.9746673794250416,0.9740532468346077,0.9930252020618061
13,"{'n_estimators': 100, 'max_depth': 20, 'criterion': 'gini'}",0.8028230045226745,30.0,0.29357171069112625,23.0,0.8735886140316114,10.0,0.9752138275124732,0.9746039105731145,0.9930017020478917
14,"{'n_estimators': 100, 'max_depth': None, 'criterion': 'entropy'}",0.8070193130424153,27.0,0.30097121679687533,18.0,0.8803805416653716,1.0,0.9752138275124732,0.9747634639032464,0.994017389699837
15,"{'n_estimators': 100, 'max_depth': None, 'criterion': 'gini'}",0.8109894878376729,21.0,0.30526900407733326,15.0,0.8729634772343446,12.0,0.975757305773343,0.9751983534539805,0.9938105467745636
16,"{'n_estimators': 200, 'max_depth': 10, 'criterion': 'entropy'}",0.8453581469258037,1.0,0.34505833702343736,1.0,0.8796453907253721,4.0,0.9517952601568067,0.94933468964529,0.9787348600849018
17,"{'n_estimators': 200, 'max_depth': 10, 'criterion': 'gini'}",0.8270572057205721,6.0,0.32463075475751363,4.0,0.8796476596173172,3.0,0.9550605844618675,0.9529264986798349,0.9779864323925086
18,"{'n_estimators': 200, 'max_depth': 2, 'criterion': 'entropy'}",0.8171672167216721,16.0,0.30690472333110325,13.0,0.858587161066559,20.0,0.8298111190306485,0.8258894619020533,0.8807623987895244
19,"{'n_estimators': 200, 'max_depth': 2, 'criterion': 'gini'}",0.8020669844762255,32.0,0.2820631516593906,31.0,0.8438252635897158,29.0,0.8281569256355429,0.8250834008469695,0.8784813116272527
20,"{'n_estimators': 200, 'max_depth': 20, 'criterion': 'entropy'}",0.8305231634274539,4.0,0.3199547101912222,5.0,0.8748219530958599,8.0,0.975757305773343,0.9751858354802548,0.9943608831897995
21,"{'n_estimators': 200, 'max_depth': 20, 'criterion': 'gini'}",0.8037996577435521,29.0,0.289951330273853,25.0,0.8733604224299597,11.0,0.9757617605131861,0.9751866446385365,0.9933084686297834
22,"{'n_estimators': 200, 'max_depth': None, 'criterion': 'entropy'}",0.8193888277716661,14.0,0.30764270455566184,12.0,0.8736059492402815,9.0,0.975484081729627,0.9749697372830657,0.9943293718235415
23,"{'n_estimators': 200, 'max_depth': None, 'criterion': 'gini'}",0.8102444688913337,23.0,0.3018665049695808,17.0,0.867796184699946,16.0,0.9749391185554763,0.9743178991193087,0.9935545309142364
24,"{'n_estimators': 50, 'max_depth': 10, 'criterion': 'entropy'}",0.8399358269160249,2.0,0.3346188013438268,2.0,0.8701508396276264,14.0,0.9539721430268472,0.9517364365588442,0.9791994343351801
25,"{'n_estimators': 50, 'max_depth': 10, 'criterion': 'gini'}",0.8265701014545899,8.0,0.31946461835124773,6.0,0.8763412211123027,6.0,0.9553323235923024,0.9532140915300259,0.9768902708813452
26,"{'n_estimators': 50, 'max_depth': 2, 'criterion': 'entropy'}",0.8149437721549934,17.0,0.29260365329252336,24.0,0.8478805910418998,25.0,0.8186193276312664,0.8146249211401632,0.8716121910318464
27,"{'n_estimators': 50, 'max_depth': 2, 'criterion': 'gini'}",0.809743918836328,24.0,0.28775559638785786,28.0,0.8464598494355858,27.0,0.824327334283678,0.8197464990884796,0.8748410635205754
28,"{'n_estimators': 50, 'max_depth': 20, 'criterion': 'entropy'}",0.8194004400440045,13.0,0.3105628217317548,8.0,0.8770958555446766,5.0,0.9752093727726301,0.9746427321802855,0.9934173180387477
29,"{'n_estimators': 50, 'max_depth': 20, 'criterion': 'gini'}",0.8025699792201442,31.0,0.29530040417287423,21.0,0.8673045482743795,18.0,0.9752093727726301,0.9746686628161477,0.9926001221301484
30,"{'n_estimators': 50, 'max_depth': None, 'criterion': 'entropy'}",0.8275608116367191,5.0,0.3179571210865736,7.0,0.8759476569946951,7.0,0.975484081729627,0.9749777955193553,0.995410959073137
31,"{'n_estimators': 50, 'max_depth': None, 'criterion': 'gini'}",0.8055292751497373,28.0,0.28788282203079546,27.0,0.8677247320068693,17.0,0.9763082086006175,0.9758219394341049,0.9929627983077534
