,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
18,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 0.5}",0.8438901112333456,26.0,0.3411217936904861,22.0,0.8672096627761199,37.0,0.9610492397244002,0.9597249718347186,0.9872112917928473
19,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 1}",0.8231041437477081,67.0,0.30188690171336496,75.0,0.8529424978759998,62.0,0.9635008315514375,0.9622640353092263,0.9908149951217652
20,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.01}",0.844383327221611,23.0,0.3241169444225849,37.0,0.8484535692268638,65.0,0.915015443098123,0.91133239871961,0.9591326372540377
21,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.05}",0.8493222099987777,13.0,0.34735619853797345,16.0,0.8799914343865265,7.0,0.9588649322879543,0.9572872445660906,0.9850289385308558
22,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.1}",0.8515542109766532,8.0,0.3596407251766054,2.0,0.8790336908193976,8.0,0.9637770254217154,0.9625593993247925,0.9916942913367963
23,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.5}",0.8280515829360713,49.0,0.3181854788020243,45.0,0.8610276291625223,47.0,0.965407460204324,0.9642801106526191,0.9939857124759275
24,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 1}",0.8228541743063195,69.0,0.3022620830268211,74.0,0.8506031002955469,64.0,0.9659539082917558,0.9647960677305474,0.9941617561953304
25,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.01}",0.8386859797090821,31.0,0.31910466665451886,43.0,0.8443585317136538,70.0,0.9093059515324304,0.9056089058782476,0.9607585078422188
26,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.05}",0.8518035692458135,6.0,0.35422750857589524,6.0,0.8732464816390546,20.0,0.9599622832026611,0.9585289174987184,0.9873048224550329
27,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.1}",0.8545251191785844,3.0,0.3546316944949294,5.0,0.8840059671129656,3.0,0.9635038013779995,0.9621197590336973,0.9912939576225576
28,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.5}",0.8315120400928981,42.0,0.32258896092467604,39.0,0.8733599011433337,19.0,0.9643219885958659,0.9630445342182098,0.9938068485590534
29,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 1}",0.8228553966507762,68.0,0.3060228333855243,67.0,0.8590796700806085,52.0,0.9645892729864576,0.9633941748346249,0.993553438485162
30,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.01}",0.8273047304730472,52.0,0.3032018807739022,72.0,0.8549166677998985,59.0,0.9177521382751246,0.9143295565353597,0.9612168309215716
31,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.05}",0.8453660921647721,22.0,0.34608668730592596,18.0,0.8875201529085851,1.0,0.9610492397244,0.9596636696922065,0.9868073933959269
32,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.1}",0.8396858574746364,29.0,0.3338822243689966,29.0,0.8722615858380994,23.0,0.9645892729864576,0.9634860761786586,0.991617883922653
33,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.5}",0.8265694902823615,54.0,0.31806279111243024,46.0,0.8682481385858303,33.0,0.9651386909004515,0.9640351809030088,0.9938869824563898
34,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 1}",0.8280497494193864,50.0,0.3113712553619783,54.0,0.8538776488483775,61.0,0.9637725706818723,0.9626042649537657,0.9940776934869877
35,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.01}",0.8263024080185797,56.0,0.30616464521919473,66.0,0.8474054860398794,67.0,0.9226553219291993,0.9199219799295765,0.9629999347841187
36,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.05}",0.8517944016623884,7.0,0.35284020055382503,7.0,0.8757763034432113,16.0,0.9596875742456641,0.9581803845829111,0.9868047431573475
37,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.1}",0.8475944261092776,19.0,0.3468469428280699,17.0,0.8873895859883335,2.0,0.9645937277263007,0.96349133612654,0.9917425496954506
38,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.5}",0.8250837305952817,60.0,0.32210928472495104,40.0,0.876242174224999,13.0,0.9651401758137326,0.9640023442480781,0.9933496583919779
39,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 1}",0.8238467180051339,64.0,0.3103953546520921,57.0,0.8621261112147207,45.0,0.965955393205037,0.9648631580365329,0.9939620465602621
40,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.01}",0.8485833027747219,18.0,0.3369207466327679,27.0,0.8577746330595446,55.0,0.9395283915419341,0.9366547620154595,0.9734832466802292
41,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.05}",0.8431383693924946,27.0,0.3390023924211867,25.0,0.877749396796904,9.0,0.9637770254217152,0.9625060615039145,0.991631236191259
42,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.1}",0.8332489915658232,37.0,0.33416884008481385,28.0,0.8829051457465601,4.0,0.9643234735091472,0.9630449842992214,0.9932423991173414
43,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.5}",0.8245892922625595,63.0,0.317511238948918,47.0,0.8666469824303743,40.0,0.9643205036825849,0.9631112316998877,0.9942835492042332
44,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 1}",0.8201350690624617,74.0,0.30497865784687855,68.0,0.8665596547787414,41.0,0.9634993466381564,0.9621928230174845,0.9934965415932219
45,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.01}",0.8376891578046692,33.0,0.32800317821186764,31.0,0.8701857318346182,27.0,0.9422457828462818,0.9398995212342902,0.9758872396102781
46,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.05}",0.8463592470358148,21.0,0.34407283414251877,20.0,0.8706135244091653,26.0,0.9629573532905678,0.9615897103228068,0.990216222274704
47,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.1}",0.8320174795257304,38.0,0.32501507738052104,34.0,0.8767377097773943,12.0,0.9659583630315989,0.9648208378148775,0.9928045091185741
48,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.5}",0.8144401662388461,79.0,0.29654789482847044,79.0,0.8593775449148329,50.0,0.9648654668567355,0.9636863554877951,0.9937344185092998
49,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 1}",0.8124563011856741,80.0,0.2992254180786134,77.0,0.8667231809363216,39.0,0.9645907578997386,0.9633786986677737,0.9939434949784036
50,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.01}",0.8555176628773988,2.0,0.35746941027359186,4.0,0.8749945556306727,18.0,0.9419814682822525,0.9396100502419202,0.9752525815353218
51,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.05}",0.8505555555555556,12.0,0.3577871173156947,3.0,0.8813298596540988,6.0,0.9640457947255878,0.9627825266089923,0.991846709623737
52,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.1}",0.8295434543454346,46.0,0.3220491183967449,41.0,0.8753760629714243,17.0,0.9648639819434546,0.9637024372661063,0.9933399436140784
53,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.5}",0.8189023346779123,76.0,0.30393064902530886,71.0,0.8578133385915289,54.0,0.9659568781183179,0.964882562430571,0.9940322471674248
54,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 1}",0.8238461068329055,65.0,0.31039516662309224,58.0,0.8547270732637594,60.0,0.9637755405084342,0.962411468562997,0.994129225163924
55,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.01}",0.8508055249969442,10.0,0.34882854986822254,13.0,0.866148183170407,43.0,0.9408959966737941,0.9385984645002271,0.9765314546756627
56,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.05}",0.8540202909179806,4.0,0.3503903413886474,10.0,0.8699369251276992,30.0,0.9640428248990258,0.9627340288044014,0.9911948837162964
57,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.1}",0.8347188607749663,36.0,0.3268163481881246,32.0,0.8701509254294624,29.0,0.9651401758137323,0.9638962714379078,0.9935987917109989
58,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.5}",0.8206233956729007,72.0,0.3073397487686702,64.0,0.8614650493506257,46.0,0.9656791993347589,0.9645278055084592,0.993677732015354
59,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 1}",0.8203709815425988,73.0,0.30495255682120215,69.0,0.8592164713946392,51.0,0.9635023164647183,0.9622417062878776,0.993865452933689
60,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.01}",0.824836817015035,62.0,0.30246329695396923,73.0,0.8196093944268308,80.0,0.9030470420527441,0.8993110307707954,0.9446629863096285
61,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.05}",0.855756020046449,1.0,0.36353937713059936,1.0,0.8722820139601206,22.0,0.9419874079353765,0.9394512317694103,0.9773098723067715
62,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.851543209876543,9.0,0.3501552289266371,11.0,0.870160871157373,28.0,0.9594158351152293,0.9577546130842022,0.9857370382505334
63,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.5}",0.8310200464490893,44.0,0.3245859339460181,35.0,0.8715001066856789,24.0,0.9643190187693038,0.963082759322109,0.9937393224451124
64,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 1}",0.8270578168928004,53.0,0.3157603328217215,49.0,0.8578863867130838,53.0,0.9648654668567357,0.9636817623763225,0.9932541086851951
65,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.01}",0.8253202542476471,59.0,0.30875399086143984,60.0,0.8347807164097144,74.0,0.9027634236160609,0.899593621790627,0.9483267344302202
66,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.05}",0.8505714460334921,11.0,0.3514659882140705,8.0,0.8824882427201188,5.0,0.9490645046329294,0.9469523945528977,0.9788506850847988
67,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.1}",0.8438968341278572,25.0,0.3397998987511356,24.0,0.8681895569775996,34.0,0.961323948681397,0.9599817303353081,0.9872039763282314
68,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.5}",0.8290496271849408,47.0,0.32428849335480836,36.0,0.8727782496878754,21.0,0.9637770254217154,0.9625679202053872,0.9936660305617803
69,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 1}",0.8213610805524997,70.0,0.3111028290638022,55.0,0.8714644624984459,25.0,0.9643175338560228,0.9631529439343034,0.9937542284660832
70,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.01}",0.8315126512651265,41.0,0.3118655466207107,52.0,0.848107175073304,66.0,0.9036142789261106,0.9002719423768445,0.9479021601416987
71,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.05}",0.8525412541254125,5.0,0.35054007864908565,9.0,0.8660916009068444,44.0,0.9463485982418625,0.9443347696729919,0.979671004462092
72,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.1}",0.8465908813103533,20.0,0.3499368513584559,12.0,0.8767652270737493,11.0,0.9607775005939654,0.9593529909551609,0.9880902480459968
73,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.5}",0.8265511551155116,55.0,0.32299184304748635,38.0,0.8758264206193791,15.0,0.9645892729864576,0.9633788265564289,0.9933781149522278
74,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 1}",0.8206374526341523,71.0,0.31733226236625917,48.0,0.8598663417852999,49.0,0.9659553932050369,0.9648453653930866,0.9938452302951974
75,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.01}",0.8320009778755653,39.0,0.30772294687580776,63.0,0.8434148434585976,71.0,0.8962387146590638,0.8921414463504703,0.9484714366981575
76,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.05}",0.8488393839383939,15.0,0.34845766898537545,14.0,0.8767936914281054,10.0,0.947165300546448,0.9451748477485042,0.9799927782729606
77,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.1}",0.8488283828382837,17.0,0.34768542476533776,15.0,0.8668324900469871,38.0,0.9610507246376813,0.9596740761721655,0.9879926266840942
78,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.5}",0.8302835839139471,45.0,0.32503822886224504,33.0,0.8695241980604254,32.0,0.965408945117605,0.9642591985057599,0.9939985751535602
79,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 1}",0.8169196919691968,77.0,0.30945934678986253,59.0,0.8675339216749036,35.0,0.9656836540746022,0.9646124444169637,0.9939169765404445
