,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
12,"{'n_estimators': 100, 'max_depth': 20, 'criterion': 'entropy'}",0.8189078352279673,9.0,0.3081257978145343,6.0,0.8613127664713623,11.0,0.9817519006889996,0.9813906321941923,0.99813268371182
13,"{'n_estimators': 100, 'max_depth': 20, 'criterion': 'gini'}",0.8119722527808337,14.0,0.29487462095438144,14.0,0.852699072401208,18.0,0.9831120812544547,0.9828111980718488,0.9976682873583155
14,"{'n_estimators': 100, 'max_depth': None, 'criterion': 'entropy'}",0.8216128835105732,6.0,0.30705867415505284,7.0,0.8584009929376994,14.0,0.9901921477785696,0.9900974650011974,0.9994789900046746
15,"{'n_estimators': 100, 'max_depth': None, 'criterion': 'gini'}",0.78647842562034,32.0,0.28065937594568197,29.0,0.8643508281657963,7.0,0.9912850439534331,0.9912220683031625,0.9996956934561958
16,"{'n_estimators': 200, 'max_depth': 10, 'criterion': 'entropy'}",0.8376879354602126,1.0,0.3278636253902054,1.0,0.8635697392466015,8.0,0.9542423972440008,0.9520223456844278,0.9811437771923641
17,"{'n_estimators': 200, 'max_depth': 10, 'criterion': 'gini'}",0.8097384182862731,18.0,0.3022586090472588,11.0,0.8678930938264122,3.0,0.9553338085055832,0.9532226832053512,0.9786227656253379
18,"{'n_estimators': 200, 'max_depth': 2, 'criterion': 'entropy'}",0.8050421708837551,24.0,0.28849196869176147,21.0,0.8398851793355506,28.0,0.8265160964599667,0.8221941879909858,0.876366844638586
19,"{'n_estimators': 200, 'max_depth': 2, 'criterion': 'gini'}",0.7931573157315731,30.0,0.2813095807711646,28.0,0.8423592137573046,25.0,0.8202675813732478,0.8178952535418043,0.8717605306140926
20,"{'n_estimators': 200, 'max_depth': 20, 'criterion': 'entropy'}",0.82508067473414,4.0,0.32185383182671934,2.0,0.8713214486458204,1.0,0.9809381682109765,0.9805349900145061,0.9978338596872878
21,"{'n_estimators': 200, 'max_depth': 20, 'criterion': 'gini'}",0.8102316342745386,15.0,0.3001616928209018,12.0,0.8667434188372912,5.0,0.9842005226894749,0.9839362311745233,0.9976701931116846
22,"{'n_estimators': 200, 'max_depth': None, 'criterion': 'entropy'}",0.8052866397750886,23.0,0.2940400585688273,16.0,0.8632805805837893,9.0,0.9899204086481349,0.9898129083377715,0.9994306304821136
23,"{'n_estimators': 200, 'max_depth': None, 'criterion': 'gini'}",0.8050317809558735,25.0,0.29380606756451155,17.0,0.8698608553245057,2.0,0.9907400807792826,0.9906424030360993,0.9992290960159815
24,"{'n_estimators': 50, 'max_depth': 10, 'criterion': 'entropy'}",0.8211270015890477,7.0,0.305076131734358,9.0,0.8558060386360811,16.0,0.9536974340698503,0.9514333660663009,0.9801097806372784
25,"{'n_estimators': 50, 'max_depth': 10, 'criterion': 'gini'}",0.8238454956606773,5.0,0.3163116409273709,4.0,0.8603465495682062,13.0,0.9542468519838442,0.952032926320679,0.9784430357736458
26,"{'n_estimators': 50, 'max_depth': 2, 'criterion': 'entropy'}",0.7936603104754921,29.0,0.2730407831081646,30.0,0.8399487544487443,27.0,0.823570028510335,0.8188744614531458,0.8737471149588464
27,"{'n_estimators': 50, 'max_depth': 2, 'criterion': 'gini'}",0.8097439188363282,17.0,0.288170694308499,22.0,0.8420274682436075,26.0,0.8216277619387029,0.8157801458474676,0.8758213068499172
28,"{'n_estimators': 50, 'max_depth': 20, 'criterion': 'entropy'}",0.8327545532331012,2.0,0.3180468721570504,3.0,0.8676627879380101,4.0,0.9817519006889999,0.981387481591024,0.9976809073131312
29,"{'n_estimators': 50, 'max_depth': 20, 'criterion': 'gini'}",0.8161789512284561,11.0,0.30499776161255887,10.0,0.8624157353120209,10.0,0.9833853052981706,0.9830913939863644,0.9974306612793349
30,"{'n_estimators': 50, 'max_depth': None, 'criterion': 'entropy'}",0.8099804424886932,16.0,0.29468803749132577,15.0,0.8609925256887457,12.0,0.9907341411261583,0.9906726585459875,0.9994063495569264
31,"{'n_estimators': 50, 'max_depth': None, 'criterion': 'gini'}",0.7978749541620829,28.0,0.27059547519790994,31.0,0.8547633892955572,17.0,0.9901936326918508,0.9901126480992554,0.99923894838385
