,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
20,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.01}",0.8050433932282118,33.0,0.2893626383023432,38.0,0.8394295392085249,67.0,0.9651372059871705,0.9641799878443498,0.987013059000879
21,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.05}",0.8399346045715683,1.0,0.3404719726853626,2.0,0.8835352315289692,4.0,0.9907445355191257,0.9906486660584207,0.9997602335150143
22,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.1}",0.8300336144725584,13.0,0.32135961088640713,16.0,0.886177745140702,2.0,0.9980963411736756,0.9980881720943315,1.0
23,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.5}",0.7840221244346656,66.0,0.2696292677516492,64.0,0.8582353962037385,37.0,1.0,1.0,1.0
24,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 1}",0.7854962718494071,64.0,0.2681440586727838,65.0,0.85111225891303,53.0,1.0,1.0,1.0
25,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.01}",0.7919319154137636,54.0,0.27115514809136243,62.0,0.8403674471719714,65.0,0.9645833333333333,0.9637283786568259,0.9918559672236846
26,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.05}",0.8359668744652243,5.0,0.3320445566223152,5.0,0.8802977113250652,6.0,0.9942830838679022,0.9942480477827434,0.9999704631379963
27,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.1}",0.837445300085564,4.0,0.34507741858379626,1.0,0.8900763053535166,1.0,0.9994565217391305,0.9994550408719347,0.9999970463137997
28,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.5}",0.7968695758464736,45.0,0.28991718355089335,37.0,0.8674609909237848,25.0,1.0,1.0,1.0
29,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 1}",0.7884647353624252,59.0,0.27691735183468413,53.0,0.8465948068195945,59.0,1.0,1.0,1.0
30,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.01}",0.7949016012712382,49.0,0.2779138309994654,51.0,0.8453462630224522,60.0,0.9681352459016394,0.967364718412323,0.9921946862535231
31,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.05}",0.8381909302041317,2.0,0.33842911593627606,3.0,0.8735892041215964,16.0,0.9940113447374677,0.9939740669540804,0.9999585836553504
32,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.1}",0.8278003911502261,16.0,0.32316803152057394,10.0,0.879725139484645,7.0,0.9991832976954147,0.9991810682691951,1.0
33,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.5}",0.8033039970663735,36.0,0.2909857279478436,35.0,0.856433254913693,41.0,1.0,1.0,1.0
34,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 1}",0.7919331377582203,53.0,0.27065998559345084,63.0,0.8499951934782833,56.0,1.0,1.0,1.0
35,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.01}",0.7988736095831804,42.0,0.29372630122348026,34.0,0.8504775438787352,55.0,0.9610536944642434,0.9600030756745465,0.9915461862748882
36,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.05}",0.834240312920181,7.0,0.32434499714391307,9.0,0.8691366781155457,24.0,0.9929214183891663,0.9928721427263779,0.999890713610586
37,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.1}",0.8191388583302774,25.0,0.2980492942203899,31.0,0.8622843637971943,34.0,0.9991818127821336,0.999179575230488,1.0
38,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.5}",0.8013274660799414,39.0,0.28798284514986744,39.0,0.8586567916847982,36.0,1.0,1.0,1.0
39,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 1}",0.784269649187141,65.0,0.27144005821674744,61.0,0.8511478893395914,52.0,1.0,1.0,1.0
40,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.01}",0.8225870920425375,20.0,0.3146384831936197,20.0,0.8731461193934168,18.0,0.9719485032074126,0.9712096461117061,0.9928510073840091
41,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.05}",0.8295367314509228,14.0,0.3231095009249477,11.0,0.8662652986292427,26.0,0.9980933713471133,0.9980881639356503,0.9999970463137997
42,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.1}",0.8193918836328077,24.0,0.3112093874186082,25.0,0.873563019991504,17.0,1.0,1.0,1.0
43,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.5}",0.7971171005989488,44.0,0.28134993601208635,46.0,0.8547209999507853,44.0,1.0,1.0,1.0
44,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 1}",0.7612522918958564,78.0,0.2502756280453834,77.0,0.8404924879683161,64.0,1.0,1.0,1.0
45,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.01}",0.824350323921281,18.0,0.3133961376484139,24.0,0.8649459011329729,28.0,0.9790226300784035,0.9786300710015674,0.9977011825180471
46,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.05}",0.8352340789634518,6.0,0.3270588635224711,7.0,0.8743720973077004,15.0,0.9994565217391305,0.9994550408719347,1.0
47,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.1}",0.8117222833394451,31.0,0.30052731698086815,29.0,0.8699027250015542,23.0,0.9997282608695652,0.9997275204359675,1.0
48,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.5}",0.7882178217821783,60.0,0.2740647055557524,57.0,0.8560273215710348,42.0,1.0,1.0,1.0
49,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 1}",0.7832703825938149,68.0,0.2627462510537236,69.0,0.8427459566289528,62.0,1.0,1.0,1.0
50,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.01}",0.8216141058550299,21.0,0.3136608715472907,22.0,0.8643910943198536,31.0,0.9765754929912094,0.9761121596810407,0.9979621103402685
51,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.05}",0.8225938149370494,19.0,0.3144354755347963,21.0,0.8786388348175432,8.0,0.9994550368258495,0.9994535478332276,1.0
52,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.1}",0.8203850385038504,22.0,0.3161146545165635,18.0,0.8768741646462763,10.0,1.0,1.0,1.0
53,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.5}",0.8003514240312921,40.0,0.28043017392813907,48.0,0.8549899822309254,43.0,1.0,1.0,1.0
54,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 1}",0.7929287373181761,50.0,0.27861287970534576,50.0,0.8541152503211904,47.0,1.0,1.0,1.0
55,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.01}",0.8137085930815303,29.0,0.30459433341470066,28.0,0.8628384720538562,32.0,0.9779327037301021,0.9774937820507119,0.9979473014260642
56,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.05}",0.8332361569490281,10.0,0.3228398352663265,13.0,0.878261627282005,9.0,0.9991847826086957,0.999182561307902,1.0
57,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.1}",0.8176530986431978,28.0,0.313654857152773,23.0,0.8747664943506775,14.0,1.0,1.0,1.0
58,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.5}",0.7951381249236036,48.0,0.27363496554315414,59.0,0.8569921599786563,38.0,1.0,1.0,1.0
59,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 1}",0.7736230289695637,75.0,0.25572029493695403,73.0,0.8475814987929462,57.0,1.0,1.0,1.0
60,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.01}",0.7726231512040093,76.0,0.25491570351207093,74.0,0.8278431425877573,72.0,0.9439103706343548,0.9430012145688973,0.9809183582982923
61,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.05}",0.8337428187263172,9.0,0.3226871654669249,14.0,0.8749039327028679,13.0,0.9746748039914468,0.974070858898316,0.9956623460452919
62,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.8342378682312674,8.0,0.32262770994526685,15.0,0.8700704125481785,22.0,0.9891037063435494,0.9889790060553464,0.9997319792825776
63,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.5}",0.8018322943405451,38.0,0.29772857271144904,32.0,0.8726729845958182,19.0,1.0,1.0,1.0
64,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 1}",0.783027136046938,69.0,0.27741744173746774,52.0,0.8520027136044801,50.0,1.0,1.0,1.0
65,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.01}",0.8025559222588925,37.0,0.27523821310233176,54.0,0.825126966480946,75.0,0.9490808386790212,0.9477468265978375,0.9853421141593428
66,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.05}",0.8263189096687447,17.0,0.3248095053902663,8.0,0.8714307966101476,20.0,0.9814757068187218,0.9811872641598554,0.9987342119744085
67,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.1}",0.8285460212687935,15.0,0.31551883796916463,19.0,0.881897285812715,5.0,0.9937381206937517,0.9936940522403204,0.9999290791622688
68,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.5}",0.8035643564356436,35.0,0.28997971720952676,36.0,0.8644712631843425,30.0,1.0,1.0,1.0
69,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 1}",0.7857474636352524,63.0,0.2747980099178719,56.0,0.8508582061523479,54.0,1.0,1.0,1.0
70,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.01}",0.7835124067962352,67.0,0.26354971772151886,68.0,0.8278278714798584,73.0,0.9458036350677121,0.9442338130785817,0.9832486831775615
71,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.05}",0.8126934360102677,30.0,0.29763215744910754,33.0,0.8648761151000871,29.0,0.9839362081254454,0.9836839558055459,0.9991378554329918
72,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.1}",0.8312651265126514,11.0,0.32305137108761983,12.0,0.8761340703872932,11.0,0.9950938465193635,0.9950609127920002,0.9999852315689981
73,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.5}",0.7993491015768244,41.0,0.28075314450645317,47.0,0.861450106070496,35.0,1.0,1.0,1.0
74,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 1}",0.7793142647598092,72.0,0.2568632036894324,71.0,0.840322553384931,66.0,1.0,1.0,1.0
75,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.01}",0.7802964185307418,71.0,0.2557727343223112,72.0,0.8240756900086514,76.0,0.9496228320266098,0.9483362740730474,0.9840299614452445
76,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.05}",0.8379476836572547,3.0,0.3378011045427709,4.0,0.8712041000650151,21.0,0.9822953789498694,0.9819988431347865,0.998833625754353
77,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.1}",0.8302878621195452,12.0,0.3282920767482861,6.0,0.8758111317035517,12.0,0.9937351508671893,0.9936910456989608,0.9999674447139515
78,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.5}",0.7961276127612761,46.0,0.27947243663464205,49.0,0.8565444589498113,40.0,1.0,1.0,1.0
79,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 1}",0.7926714338100478,51.0,0.28143179657755407,43.0,0.8567639967077998,39.0,1.0,1.0,1.0
