number_of_features,algorithm,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
5,lr,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 0.01}",0.9495306197286396,1.0,0.0,1324.0,0.5,1313.0,0.5,0.0,0.5
5,lr,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 0.1}",0.9158788656643444,30.0,0.4509604500673219,58.0,0.8537980522659456,744.0,0.802836184366833,0.7758790085751611,0.8608503503372239
5,lr,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 0.25}",0.9017785111844521,100.0,0.4265235155052931,102.0,0.8598161428545528,606.0,0.8205408054169636,0.8010214946695973,0.8619549238874165
5,lr,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 0.5}",0.8985588558855888,123.0,0.4148172096832908,132.0,0.8598586584737247,605.0,0.8199973271560941,0.8010144783322162,0.8621741358422096
5,lr,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 1}",0.8911392250336144,152.0,0.4052882655473069,149.0,0.8622691703966183,560.0,0.8226998693276313,0.8053214767843875,0.8653909186266958
5,lr,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 2}",0.8985564111966753,124.0,0.42227490096868,110.0,0.8622121704561938,564.0,0.8150807792824899,0.7971955259122737,0.8597207355890666
5,lr,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 0.01}",0.916123945727906,28.0,0.4578418621388493,42.0,0.8624846916573418,551.0,0.8118154549774292,0.7849353997463502,0.8656606467386153
5,lr,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 0.1}",0.9047463635252416,87.0,0.4303199936243415,94.0,0.8613188940175723,575.0,0.8161900095034449,0.7955855504385658,0.8609291086435655
5,lr,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 0.25}",0.9032544921158784,95.0,0.43262664840188303,87.0,0.8642356448671723,514.0,0.8145373010216204,0.7953817511980443,0.8608455154609919
5,lr,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 0.5}",0.892620706515096,147.0,0.4007653952868712,154.0,0.854003253022815,739.0,0.8273476478973627,0.8107534986564383,0.8666345053642026
5,lr,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 1}",0.8958336389194475,138.0,0.4163979607867502,126.0,0.8575599479619959,650.0,0.8180832739368021,0.8007729786381983,0.8629590558341365
5,lr,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 2}",0.8941070773744041,143.0,0.4096424544645476,141.0,0.8617745746171618,570.0,0.817824899025897,0.8004742020234656,0.8624095971723442
5,lr,"{'solver': 'saga', 'penalty': 'l1', 'C': 0.01}",0.4099009900990099,1330.0,0.05747735692735771,1317.0,0.5,1313.0,0.5,0.4,0.5
5,lr,"{'solver': 'saga', 'penalty': 'l1', 'C': 0.1}",0.9010328810658844,103.0,0.41491130029231804,131.0,0.8587312620122571,626.0,0.8180921834164885,0.7992016608898924,0.8587090128654946
5,lr,"{'solver': 'saga', 'penalty': 'l1', 'C': 0.25}",0.9005311086664222,106.0,0.4302812953502057,96.0,0.859807920448423,608.0,0.8172532074126873,0.7994692123605646,0.8571843811088182
5,lr,"{'solver': 'saga', 'penalty': 'l1', 'C': 0.5}",0.8985558000244469,125.0,0.4227215014285368,109.0,0.8613866936570103,573.0,0.8205304110239963,0.8035778781900689,0.8663285480935647
5,lr,"{'solver': 'saga', 'penalty': 'l1', 'C': 1}",0.8970743185429655,135.0,0.4189682046311641,118.0,0.8583035422883253,634.0,0.8254573532905678,0.8077249756776842,0.8647520159452945
5,lr,"{'solver': 'saga', 'penalty': 'l1', 'C': 2}",0.8995483437232613,113.0,0.4181698951703101,121.0,0.8610812035051183,580.0,0.8148298289379898,0.7966839156231578,0.8560178002136214
5,lr,"{'solver': 'saga', 'penalty': 'l2', 'C': 0.01}",0.9109308153037528,55.0,0.4386679666131232,80.0,0.8610770720657716,581.0,0.8090876692801141,0.7857951982145336,0.8613355398424989
5,lr,"{'solver': 'saga', 'penalty': 'l2', 'C': 0.1}",0.8997958684757366,111.0,0.4177058006528318,122.0,0.8593068911501721,617.0,0.8134607388928486,0.7947667129190437,0.8584790462260525
5,lr,"{'solver': 'saga', 'penalty': 'l2', 'C': 0.25}",0.9000391150226132,109.0,0.4270104105550688,100.0,0.8594863885910108,612.0,0.8172695414587792,0.7983264866249657,0.8599852400889925
5,lr,"{'solver': 'saga', 'penalty': 'l2', 'C': 0.5}",0.8992977631096443,118.0,0.42650647219724336,103.0,0.8540590096460691,738.0,0.8167112140650985,0.7977335780333881,0.8586024660158421
5,lr,"{'solver': 'saga', 'penalty': 'l2', 'C': 1}",0.8975687568756877,131.0,0.4193610190785319,117.0,0.8580163133573707,641.0,0.8218891066761701,0.804188000923953,0.8628113958669582
5,lr,"{'solver': 'saga', 'penalty': 'l2', 'C': 2}",0.8978162816281628,129.0,0.4175211653224965,124.0,0.8624682452261802,553.0,0.8161929793300071,0.7985586289767841,0.8604070546843499
5,rf,"{'n_estimators': 10, 'max_depth': 10, 'criterion': 'entropy'}",0.8406631218677424,386.0,0.3080246368719322,663.0,0.8334111264583074,1106.0,0.9142195295794726,0.9084384903710048,0.9577519427297914
5,rf,"{'n_estimators': 10, 'max_depth': 10, 'criterion': 'gini'}",0.8344768365725461,497.0,0.3118322022359681,606.0,0.8426665599809875,978.0,0.9207590876692802,0.9156969550165522,0.9614040096825096
5,rf,"{'n_estimators': 10, 'max_depth': 2, 'criterion': 'entropy'}",0.8297848673756263,582.0,0.31498641042826897,571.0,0.8566795604161486,671.0,0.8148134948918984,0.8063194045216132,0.8730210463861084
5,rf,"{'n_estimators': 10, 'max_depth': 2, 'criterion': 'gini'}",0.8515425987043148,275.0,0.33612681640103304,323.0,0.8525924441931909,768.0,0.8170260156806843,0.8049572395281688,0.8702075995995441
5,rf,"{'n_estimators': 10, 'max_depth': 20, 'criterion': 'entropy'}",0.8216165505439432,730.0,0.2923120280373369,875.0,0.8402426492110117,1017.0,0.932192919933476,0.9282603792769296,0.9663257328352208
5,rf,"{'n_estimators': 10, 'max_depth': 20, 'criterion': 'gini'}",0.8386841461923971,426.0,0.30469895218207843,721.0,0.8372097979544841,1068.0,0.9313658232359232,0.9272056480304798,0.9639579934067309
5,rf,"{'n_estimators': 10, 'max_depth': None, 'criterion': 'entropy'}",0.822097543087642,729.0,0.28707783273649473,938.0,0.8263281759954308,1169.0,0.9324498099311,0.9285719503538421,0.9664257696948682
5,rf,"{'n_estimators': 10, 'max_depth': None, 'criterion': 'gini'}",0.822593203764821,723.0,0.2959497653808739,823.0,0.8296130418143106,1141.0,0.9338174150629605,0.9304035371677484,0.9661988538042934
5,rf,"{'n_estimators': 100, 'max_depth': 10, 'criterion': 'entropy'}",0.8347188607749663,491.0,0.3099718414817047,635.0,0.8557628430778316,690.0,0.9330021976716558,0.9283638152955686,0.9595855020687604
5,rf,"{'n_estimators': 100, 'max_depth': 10, 'criterion': 'gini'}",0.8297818115144849,583.0,0.3087489140989984,651.0,0.8455502115581872,927.0,0.940083749109052,0.9363243906883773,0.9626693202003498
5,rf,"{'n_estimators': 100, 'max_depth': 2, 'criterion': 'entropy'}",0.8443717149492725,346.0,0.3334696324129749,349.0,0.8586039879398234,629.0,0.8178085649798051,0.8098544281422411,0.8733856083841767
5,rf,"{'n_estimators': 100, 'max_depth': 2, 'criterion': 'gini'}",0.8498129812981297,287.0,0.34200287536810803,282.0,0.8611386389303328,579.0,0.8251588857210738,0.8154704998771694,0.8765640537082655
5,rf,"{'n_estimators': 100, 'max_depth': 20, 'criterion': 'entropy'}",0.8191449700525608,773.0,0.29361040815157274,859.0,0.8525789312134776,769.0,0.9466173675457352,0.9440427709389972,0.9666686395392448
5,rf,"{'n_estimators': 100, 'max_depth': 20, 'criterion': 'gini'}",0.8235930815303751,700.0,0.2953605831666568,831.0,0.8398492558876247,1029.0,0.9455304110239962,0.9425087518435058,0.9653885687046831
5,rf,"{'n_estimators': 100, 'max_depth': None, 'criterion': 'entropy'}",0.8097433076640999,921.0,0.2920521774606281,878.0,0.8551030585278607,705.0,0.9474400095034448,0.944705332938146,0.9665304111439464
5,rf,"{'n_estimators': 100, 'max_depth': None, 'criterion': 'gini'}",0.8075058061361691,950.0,0.2816284752310042,996.0,0.8514491355384081,791.0,0.9468905915894512,0.9442294041411591,0.9671512395748432
5,rf,"{'n_estimators': 200, 'max_depth': 10, 'criterion': 'entropy'}",0.8508153037525975,278.0,0.33401202320384416,339.0,0.8554900701373347,693.0,0.9275555357567121,0.9220278499186584,0.960157594677351
5,rf,"{'n_estimators': 200, 'max_depth': 10, 'criterion': 'gini'}",0.8260921647720327,647.0,0.3019737870303702,754.0,0.8417306942631273,990.0,0.9387354478498456,0.9349510562312564,0.9622923570243364
5,rf,"{'n_estimators': 200, 'max_depth': 2, 'criterion': 'entropy'}",0.8347316953917613,489.0,0.3168480260850463,544.0,0.8605895452243668,595.0,0.8194330601092897,0.811761280450359,0.8729255535674865
5,rf,"{'n_estimators': 200, 'max_depth': 2, 'criterion': 'gini'}",0.8451167338956118,337.0,0.3362743560472517,320.0,0.8572879966145509,657.0,0.8229716084580659,0.8143277071845274,0.870878475146891
5,rf,"{'n_estimators': 200, 'max_depth': 20, 'criterion': 'entropy'}",0.8181548710426597,798.0,0.2860704377258049,950.0,0.8393442400418067,1042.0,0.9463456284153006,0.9433823752775072,0.9658411138432246
5,rf,"{'n_estimators': 200, 'max_depth': 20, 'criterion': 'gini'}",0.8134586236401418,872.0,0.2865854776191794,946.0,0.8426904323182166,975.0,0.946076859111428,0.9433308387227896,0.9659707726325198
5,rf,"{'n_estimators': 200, 'max_depth': None, 'criterion': 'entropy'}",0.8151772399462169,838.0,0.29530670787343194,833.0,0.8505754640098532,818.0,0.945527441197434,0.942817203551202,0.9635337589918926
5,rf,"{'n_estimators': 200, 'max_depth': None, 'criterion': 'gini'}",0.8136994254981055,868.0,0.2941990435375221,848.0,0.8688681054177547,385.0,0.9463471133285816,0.9436887230642762,0.9653274962217796
5,rf,"{'n_estimators': 50, 'max_depth': 10, 'criterion': 'entropy'}",0.8421568267937903,372.0,0.3220311864154685,477.0,0.8523093742229267,774.0,0.9291948800190072,0.9242122555160478,0.9609972386098928
5,rf,"{'n_estimators': 50, 'max_depth': 10, 'criterion': 'gini'}",0.8347194719471946,490.0,0.3064637592087216,692.0,0.8399555174142109,1025.0,0.9360076621525304,0.9318433993897248,0.964490207150377
5,rf,"{'n_estimators': 50, 'max_depth': 2, 'criterion': 'entropy'}",0.8572478914558121,236.0,0.3543265178448713,226.0,0.8579465451324133,642.0,0.8180639700641483,0.8069226270221648,0.8717934786048446
5,rf,"{'n_estimators': 50, 'max_depth': 2, 'criterion': 'gini'}",0.8300158904779368,579.0,0.31836406042105897,519.0,0.8589331075935597,622.0,0.8177981705868378,0.8114377826893937,0.8721533871514028
5,rf,"{'n_estimators': 50, 'max_depth': 20, 'criterion': 'entropy'}",0.812942794279428,880.0,0.28383086567597593,972.0,0.8425881549108437,981.0,0.945803635067712,0.9428710320568214,0.964922978714098
5,rf,"{'n_estimators': 50, 'max_depth': 20, 'criterion': 'gini'}",0.8203783156093387,756.0,0.29887803985157835,790.0,0.8577114723854076,649.0,0.9452571869802804,0.9422751624741472,0.9660716672686052
5,rf,"{'n_estimators': 50, 'max_depth': None, 'criterion': 'entropy'}",0.8238344945605671,696.0,0.2969511078607878,809.0,0.8391425061647808,1046.0,0.9463471133285816,0.9435632461106528,0.9661935331296322
5,rf,"{'n_estimators': 50, 'max_depth': None, 'criterion': 'gini'}",0.8231010878865664,710.0,0.29213182494169915,877.0,0.8572987283196568,656.0,0.9452571869802804,0.9423027134158378,0.9652987240424882
5,svm,"{'kernel': 'linear', 'C': 0.01}",0.9287452634152304,10.0,0.4771947257023398,14.0,0.8598158935435578,607.0,0.7971177833214541,0.7612187052909629,0.8636297448412369
5,svm,"{'kernel': 'linear', 'C': 0.1}",0.8978150592837061,130.0,0.41649352398867256,125.0,0.8632768716780118,534.0,0.8238105844618673,0.8058804827107722,0.8627806165939939
5,svm,"{'kernel': 'linear', 'C': 0.25}",0.9002884732917739,107.0,0.4215266782929632,113.0,0.8628404025951657,543.0,0.816167735804229,0.7977619451838315,0.8590165888027392
5,svm,"{'kernel': 'linear', 'C': 0.5}",0.8997952573035082,112.0,0.42825664771087296,98.0,0.8597988141214928,609.0,0.8213426585887385,0.8027966413410919,0.8631150225751976
5,svm,"{'kernel': 'linear', 'C': 1}",0.8891602493582692,159.0,0.3991985096565768,157.0,0.8593522163747462,615.0,0.8273431931575195,0.8109645565503506,0.8660603249160307
5,svm,"{'kernel': 'linear', 'C': 2}",0.8980607505194964,127.0,0.4206708832790304,115.0,0.8628701442636453,541.0,0.8161900095034451,0.7986067852893348,0.8573107500866748
5,svm,"{'kernel': 'rbf', 'C': 0.01}",0.9114252536364746,52.0,0.4419519243274316,74.0,0.8584564872987379,631.0,0.8066435020194821,0.7811356134050766,0.8569880013273975
5,svm,"{'kernel': 'rbf', 'C': 0.1}",0.8973224544676691,133.0,0.4074946670513815,145.0,0.8644617229915248,506.0,0.8093727726300785,0.7889102552443975,0.8632566052992827
5,svm,"{'kernel': 'rbf', 'C': 0.25}",0.8973200097787558,134.0,0.4183400989958525,120.0,0.8621222598455178,567.0,0.8150748396293658,0.7964241985580081,0.8694959437524586
5,svm,"{'kernel': 'rbf', 'C': 0.5}",0.8963323554577679,137.0,0.41432020015612175,133.0,0.8644964881146648,504.0,0.8197300427655024,0.801576527761277,0.8722796024430277
5,svm,"{'kernel': 'rbf', 'C': 1}",0.8988076029825205,121.0,0.4153750607157486,130.0,0.8605845533383066,596.0,0.8183609527203611,0.7995072013616257,0.8735986822828741
5,svm,"{'kernel': 'rbf', 'C': 2}",0.8997977019924214,110.0,0.4215571554453876,112.0,0.8549820593217706,708.0,0.8257127583749109,0.8080875074204024,0.8785753440518318
5,xgb,"{'n_estimators': 10, 'max_depth': 10, 'learning_rate': 0.01}",0.8352279672411684,483.0,0.3070124469868464,683.0,0.8402242188147561,1018.0,0.846952957947256,0.8381274898367355,0.8825065625740691
5,xgb,"{'n_estimators': 10, 'max_depth': 10, 'learning_rate': 0.05}",0.8273077863341889,625.0,0.3012503565988278,766.0,0.8418137747238801,988.0,0.8578433119505819,0.8501018613151883,0.9119915722545467
5,xgb,"{'n_estimators': 10, 'max_depth': 10, 'learning_rate': 0.1}",0.8409143136535876,384.0,0.3195500443851164,504.0,0.8381086037548178,1061.0,0.8616639938227607,0.8537774830952506,0.9188598230784916
5,xgb,"{'n_estimators': 10, 'max_depth': 10, 'learning_rate': 0.5}",0.8188907224055739,784.0,0.29522787874595857,835.0,0.8489264271921236,856.0,0.9085011285340936,0.90363918533249,0.9532865277130752
5,xgb,"{'n_estimators': 10, 'max_depth': 10, 'learning_rate': 1}",0.8307719105243858,564.0,0.30932356278353257,643.0,0.8426730177833208,977.0,0.9275466262770252,0.9240316677787448,0.9649432013525898
5,xgb,"{'n_estimators': 10, 'max_depth': 100, 'learning_rate': 0.01}",0.8443686590881312,347.0,0.3180006070684037,530.0,0.8419539579253701,986.0,0.8428575671180804,0.8334756849683409,0.8785459853511984
5,xgb,"{'n_estimators': 10, 'max_depth': 100, 'learning_rate': 0.05}",0.838680479159027,428.0,0.32005461826077225,496.0,0.8383078663770774,1056.0,0.8586659539082916,0.851534828348127,0.9027409145586189
5,xgb,"{'n_estimators': 10, 'max_depth': 100, 'learning_rate': 0.1}",0.8206221733284439,750.0,0.3001632968471725,777.0,0.8471935053190662,894.0,0.8641007365169873,0.8580343013523999,0.9211688328901946
5,xgb,"{'n_estimators': 10, 'max_depth': 100, 'learning_rate': 0.5}",0.8315199853318666,547.0,0.3133387477392109,590.0,0.8473018309464233,891.0,0.9142224994060348,0.9098017168445428,0.9565348137054398
5,xgb,"{'n_estimators': 10, 'max_depth': 100, 'learning_rate': 1}",0.8136865908813105,870.0,0.29462653170823394,841.0,0.848251559326951,866.0,0.9281019838441436,0.9246786742154792,0.9658714478450616
5,xgb,"{'n_estimators': 10, 'max_depth': 200, 'learning_rate': 0.01}",0.8329806869575848,519.0,0.3089582504973904,646.0,0.8160194027091363,1238.0,0.8461243763364219,0.8363313396472343,0.8815399831634328
5,xgb,"{'n_estimators': 10, 'max_depth': 200, 'learning_rate': 0.05}",0.8384305097176383,431.0,0.3185437855865371,516.0,0.8334941219266755,1103.0,0.8570162152530292,0.8488601968061985,0.905928229276086
5,xgb,"{'n_estimators': 10, 'max_depth': 200, 'learning_rate': 0.1}",0.8317620095342868,545.0,0.30588141707511163,702.0,0.8458557187085558,920.0,0.8561995129484439,0.8487276546057567,0.9208711700897216
5,xgb,"{'n_estimators': 10, 'max_depth': 200, 'learning_rate': 0.5}",0.8389310597726439,418.0,0.31859121675974106,515.0,0.8522234703961,777.0,0.9090342124019956,0.903809718076202,0.952564343366902
5,xgb,"{'n_estimators': 10, 'max_depth': 200, 'learning_rate': 1}",0.8305194963940838,568.0,0.30323226259539543,736.0,0.8396176224991192,1032.0,0.9305580304110241,0.926738149442762,0.96504490521173
5,xgb,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 0.01}",0.8320070895978487,542.0,0.2968443716129889,811.0,0.8298816485090554,1137.0,0.8502034331195059,0.8412535121704907,0.8892190370779425
5,xgb,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 0.05}",0.8245911257792446,680.0,0.29628415665233393,819.0,0.8394307614799619,1036.0,0.8567533856022809,0.848971967373001,0.9080846668059218
5,xgb,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 0.1}",0.8290453489793423,599.0,0.3049929276556264,715.0,0.8419071862113535,987.0,0.8605651579947731,0.8544198216445494,0.9191628389225484
5,xgb,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 0.5}",0.8176561545043393,806.0,0.2831910716036735,974.0,0.8511616289656636,797.0,0.9153064861012116,0.9111221747523388,0.9554528703095014
5,xgb,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 1}",0.8102438577191051,914.0,0.27474091365460723,1072.0,0.8244586438388455,1182.0,0.9310985388453314,0.9275391698030322,0.9662293334221812
5,xgb,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.01}",0.8391865297640875,416.0,0.31246927582394424,600.0,0.8409043699684506,1005.0,0.8643665359942979,0.8568322720502209,0.9212121671155348
5,xgb,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.05}",0.8416550543943284,379.0,0.3226590158896298,469.0,0.8563145294562561,682.0,0.9049566405321928,0.8997248456638898,0.9534221746647789
5,xgb,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.1}",0.8272973964063073,628.0,0.3070826232429309,680.0,0.8363367399900016,1075.0,0.9248292349726775,0.9207514125030284,0.9666521434721448
5,xgb,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.5}",0.8114607016257182,901.0,0.29437991746087183,846.0,0.8464840487911331,911.0,0.9430892135899264,0.9401423877531104,0.9757337692892668
5,xgb,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 1}",0.8107260726072607,910.0,0.2723284165993124,1101.0,0.8068753124481951,1264.0,0.9417156688049418,0.9386964603356656,0.9783871828896952
5,xgb,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.01}",0.8406667889011125,385.0,0.3232630493352453,458.0,0.8479181512003189,873.0,0.8611012116892374,0.8521266457102759,0.921838494161966
5,xgb,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.05}",0.8367033370003666,462.0,0.3151292168776925,569.0,0.8554115169376063,695.0,0.9084892492278448,0.9032683787563491,0.9548903550652386
5,xgb,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.1}",0.8109668744652243,908.0,0.2901420599916268,897.0,0.8466075079196713,905.0,0.9310970539320504,0.9279528170599598,0.9643376107020668
5,xgb,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.5}",0.8188931670944873,782.0,0.2874744418334177,931.0,0.824682517827355,1179.0,0.9436252672843908,0.9406584318958722,0.9771138406897116
5,xgb,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 1}",0.8151772399462169,838.0,0.2956777442049109,827.0,0.8429508530321398,970.0,0.9455304110239962,0.9426914968887404,0.9800830640168448
5,xgb,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.01}",0.8416574990832416,378.0,0.3154398596437549,562.0,0.8453212291226325,933.0,0.8548482418626753,0.8475221917051291,0.9190862494221926
5,xgb,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.05}",0.8151656276738783,841.0,0.2905376637391256,893.0,0.8444131567240147,946.0,0.9123039914468996,0.907620573033797,0.9557731268381666
5,xgb,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.1}",0.8295397873120646,589.0,0.31276075877716425,596.0,0.8574046158797506,653.0,0.9256548467569494,0.9218846407740442,0.9652242223376142
5,xgb,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.5}",0.8127099376604328,883.0,0.2778738449169148,1039.0,0.8206603948762382,1205.0,0.9452557020669992,0.9423326383854156,0.9761777001932638
5,xgb,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 1}",0.8151845740129571,836.0,0.2925384610292413,871.0,0.8385554961418313,1051.0,0.943892551674982,0.9409119772536992,0.97957783801643
5,xgb,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.01}",0.8396766898912114,406.0,0.31781570088855704,535.0,0.8394012326971694,1039.0,0.8624599073414112,0.8557381355037851,0.9184301913443236
5,xgb,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.05}",0.8428939005011612,359.0,0.3216075375137145,483.0,0.8441599498399229,952.0,0.9087698978379664,0.9032894768997776,0.9549308608906284
5,xgb,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.1}",0.8290355702236889,603.0,0.3061842258095163,695.0,0.8421790946578807,984.0,0.9286350677120456,0.9249046866500524,0.9648909171202621
5,xgb,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.5}",0.820869086908691,745.0,0.2931600474048256,865.0,0.8365987310394131,1072.0,0.94308030411024,0.9400791607094228,0.9776145551944204
5,xgb,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 1}",0.8203832049871653,754.0,0.29719593984118364,807.0,0.8309417374774648,1132.0,0.9425397956759326,0.9394738089604396,0.9783445567235038
5,xgb,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.01}",0.8443747708104145,345.0,0.31948237357019743,505.0,0.8471598321457063,895.0,0.8758152173913045,0.868954671375023,0.9360011479289874
5,xgb,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.05}",0.8287929348490403,607.0,0.3042760859456302,725.0,0.8479468308687159,872.0,0.927285281539558,0.9233562483085442,0.9625308449368952
5,xgb,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.1}",0.8245795135069063,684.0,0.3004011255942474,774.0,0.8331712318100107,1110.0,0.9398194345450224,0.936644727535478,0.9706676594876597
5,xgb,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.5}",0.8146864686468647,851.0,0.2955241983956377,828.0,0.8410462611121471,1004.0,0.9441702304585412,0.9412660984989484,0.9799199112868568
5,xgb,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 1}",0.8112229556288962,902.0,0.28591780262763433,952.0,0.8344883984585458,1092.0,0.9436237823711096,0.9406695626115708,0.9783219184990688
5,xgb,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.01}",0.8399181029214032,402.0,0.3153903957838289,563.0,0.8494342947348109,843.0,0.8815261938702779,0.875157892341093,0.936118911007076
5,xgb,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.05}",0.8324941938638307,529.0,0.31314074059141195,592.0,0.834989210823853,1087.0,0.9270016631028748,0.9231919150460596,0.9641464991611809
5,xgb,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.1}",0.808995232856619,932.0,0.2868033964035228,941.0,0.8429439233197087,971.0,0.9422591470658114,0.9393494246750788,0.972703797168452
5,xgb,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.5}",0.8191413030191909,774.0,0.2915430450022443,881.0,0.8407791090013573,1006.0,0.9436267521976716,0.9406834811308112,0.9802335481945346
5,xgb,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 1}",0.8033033858941451,1002.0,0.26783645994701943,1142.0,0.8182027623658253,1229.0,0.9417141838916606,0.9390521997894811,0.9791527499704922
5,xgb,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.01}",0.8349676078718984,486.0,0.3144141076752162,576.0,0.8496354741377077,835.0,0.8749792112140652,0.8681974641569079,0.9349001879235551
5,xgb,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.05}",0.8357187385405208,477.0,0.3128980931504882,595.0,0.8441189551797113,953.0,0.9308297695414588,0.9272462578015293,0.9649077490480044
5,xgb,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.1}",0.8258134702359123,659.0,0.3041015755696027,727.0,0.8436862872800882,960.0,0.940083749109052,0.9368012241283978,0.971813790897313
5,xgb,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.5}",0.8082544921158782,941.0,0.2739392685633605,1086.0,0.8189274932394628,1220.0,0.9441732002851032,0.9412763348067841,0.9794366841144156
5,xgb,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 1}",0.8010701625718127,1029.0,0.2707400789144211,1115.0,0.8090960371855443,1260.0,0.9447122238061296,0.9419255138180244,0.9792114716934956
5,xgb,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.01}",0.8376854907712994,448.0,0.3157378157267295,558.0,0.8527757711480479,762.0,0.8774486220004751,0.8706717407921631,0.9356835012879972
5,xgb,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.05}",0.8201356802346902,760.0,0.2868342595216963,939.0,0.8248882196345683,1177.0,0.9283766928011404,0.924624595989194,0.9653199663461284
5,xgb,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.1}",0.8226042048649309,721.0,0.2973149354543185,806.0,0.8450844031041485,937.0,0.9417201235447851,0.9385697537894624,0.9697478735876
5,xgb,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.5}",0.8213616917247281,737.0,0.2995956676239831,784.0,0.8337087317452546,1102.0,0.9428130197196484,0.939749060769336,0.978984709533252
5,xgb,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 1}",0.8028132257670212,1008.0,0.27628005334358097,1057.0,0.8177460051960296,1234.0,0.9425353409360891,0.9398743512783052,0.979475474563326
5,xgb,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.01}",0.8404180418041804,387.0,0.3212211541874844,485.0,0.8334514201337084,1105.0,0.8589332382988835,0.8508176734797693,0.909102260343534
5,xgb,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.05}",0.835969930326366,472.0,0.3116214985111781,612.0,0.8465947938683742,908.0,0.8842599192207177,0.8782993559091787,0.9401077993505442
5,xgb,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.8295367314509228,590.0,0.3053478525573494,708.0,0.8491025977881905,850.0,0.9076799714896651,0.9027376207335108,0.9538040903740872
5,xgb,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.5}",0.8119606405084954,895.0,0.29000392136009945,898.0,0.8401015262365826,1022.0,0.9458036350677124,0.9430300049900332,0.9726584722102976
